Geo Code,Geo Name,Line Number
"462040000","0400.00",2305424
"462040100","0401.00",2307671
"462040200","0402.00",2309918
"462040300","0403.00",2312165
"462040400","0404.00",2314412
"462041001","0410.01",2316659
"462041002","0410.02",2318906
"462041003","0410.03",2321153
"462041200","0412.00",2323400
"462041301","0413.01",2325647
"462041302","0413.02",2327894
"462041503","0415.03",2330141
"462041504","0415.04",2332388
"462041505","0415.05",2334635
"462041506","0415.06",2336882
"462041601","0416.01",2339129
"462041602","0416.02",2341376
"462041701","0417.01",2343623
"462041702","0417.02",2345870
"462041800","0418.00",2348117
"462041900","0419.00",2350364
"462042000","0420.00",2352611
"462042101","0421.01",2354858
"462042102","0421.02",2357105
"462043000","0430.00",2359352
"462043100","0431.00",2361599
"462043200","0432.00",2363846
"462043300","0433.00",2366093
"462044000","0440.00",2368340
"462045000","0450.00",2370587
"462045100","0451.00",2372834
"462045200","0452.00",2375081
"462045301","0453.01",2377328
"462045302","0453.02",2379575
"462046000","0460.00",2381822
"462046100","0461.00",2384069
"462046201","0462.01",2386316
"462046202","0462.02",2388563
"462047001","0470.01",2390810
"462047003","0470.03",2393057
"462047004","0470.04",2395304
"462047005","0470.05",2397551
"462048000","0480.00",2399798
"462049000","0490.00",2402045
"462049100","0491.00",2404292
"462050000","0500.00",2406539
"462051101","0511.01",2408786
"462051102","0511.02",2411033
"462051202","0512.02",2413280
"462051203","0512.03",2415527
"462051204","0512.04",2417774
"462051301","0513.01",2420021
"462051302","0513.02",2422268
"462051401","0514.01",2424515
"462051402","0514.02",2426762
"462051501","0515.01",2429009
"462051502","0515.02",2431256
"462051503","0515.03",2433503
"462051504","0515.04",2435750
"462052002","0520.02",2437997
"462052003","0520.03",2440244
"462052004","0520.04",2442491
"462052101","0521.01",2444738
"462052104","0521.04",2446985
"462052105","0521.05",2449232
"462052106","0521.06",2451479
"462052107","0521.07",2453726
"462052201","0522.01",2455973
"462052202","0522.02",2458220
"462052300","0523.00",2460467
"462053000","0530.00",2462714
"462054000","0540.00",2464961
"462055002","0550.02",2467208
"462055003","0550.03",2469455
"462055004","0550.04",2471702
"462057000","0570.00",2473949
"462058001","0580.01",2476196
"462058002","0580.02",2478443
"462058003","0580.03",2480690
"462058101","0581.01",2482937
"462058102","0581.02",2485184
"462058201","0582.01",2487431
"462058202","0582.02",2489678
"462058300","0583.00",2491925
"462058400","0584.00",2494172
"462058501","0585.01",2496419
"462058502","0585.02",2498666
"462059001","0590.01",2500913
"462059002","0590.02",2503160
"462059101","0591.01",2505407
"462059102","0591.02",2507654
"462059200","0592.00",2509901
"462059301","0593.01",2512148
"462059302","0593.02",2514395
"462059401","0594.01",2516642
"462059402","0594.02",2518889
"462060001","0600.01",2521136
"462060002","0600.02",2523383
"462060003","0600.03",2525630
"462060101","0601.01",2527877
"462060102","0601.02",2530124
"462060201","0602.01",2532371
"462060202","0602.02",2534618
"462060301","0603.01",2536865
"462060302","0603.02",2539112
"462060303","0603.03",2541359
"462060401","0604.01",2543606
"462060402","0604.02",2545853
"462060403","0604.03",2548100
"462060404","0604.04",2550347
"462060405","0604.05",2552594
"462060501","0605.01",2554841
"462060502","0605.02",2557088
"462060503","0605.03",2559335
"462060504","0605.04",2561582
"462060505","0605.05",2563829
"462061001","0610.01",2566076
"462061002","0610.02",2568323
"462061003","0610.03",2570570
"462061004","0610.04",2572817
"462061005","0610.05",2575064
"462061006","0610.06",2577311
"462061007","0610.07",2579558
"462061101","0611.01",2581805
"462061102","0611.02",2584052
"462061200","0612.00",2586299
"462061300","0613.00",2588546
"462061400","0614.00",2590793
"462061500","0615.00",2593040
"462061600","0616.00",2595287
"462061701","0617.01",2597534
"462061702","0617.02",2599781
"462061800","0618.00",2602028
"462061900","0619.00",2604275
"462062501","0625.01",2606522
"462062502","0625.02",2608769
"462062600","0626.00",2611016
"462062700","0627.00",2613263
"462062801","0628.01",2615510
"462062802","0628.02",2617757
"462062900","0629.00",2620004
"462063001","0630.01",2622251
"462063002","0630.02",2624498
"462063100","0631.00",2626745
"462063201","0632.01",2628992
"462063202","0632.02",2631239
"462063203","0632.03",2633486
"462063204","0632.04",2635733
"462063300","0633.00",2637980
"462063400","0634.00",2640227
"462063500","0635.00",2642474
"462063600","0636.00",2644721
"462063701","0637.01",2646968
"462063702","0637.02",2649215
"462063801","0638.01",2651462
"462063802","0638.02",2653709
"462063803","0638.03",2655956
"462063804","0638.04",2658203
"462063900","0639.00",2660450
"462064000","0640.00",2662697
"462064101","0641.01",2664944
"462064102","0641.02",2667191
"462064200","0642.00",2669438
"462064301","0643.01",2671685
"462064302","0643.02",2673932
"462064303","0643.03",2676179
"462064400","0644.00",2678426
"462064500","0645.00",2680673
"462064601","0646.01",2682920
"462064602","0646.02",2685167
"462064603","0646.03",2687414
"462064701","0647.01",2689661
"462064702","0647.02",2691908
"462064800","0648.00",2694155
"462064901","0649.01",2696402
"462064902","0649.02",2698649
"462065001","0650.01",2700896
"462065002","0650.02",2703143
"462065004","0650.04",2705390
"462065005","0650.05",2707637
"462065101","0651.01",2709884
"462065102","0651.02",2712131
"462065201","0652.01",2714378
"462065204","0652.04",2716625
"462065206","0652.06",2718872
"462065207","0652.07",2721119
"462065208","0652.08",2723366
"462065209","0652.09",2725613
"462065300","0653.00",2727860
"462065400","0654.00",2730107
"462065501","0655.01",2732354
"462065502","0655.02",2734601
"462065601","0656.01",2736848
"462065603","0656.03",2739095
"462065604","0656.04",2741342
"462065701","0657.01",2743589
"462065702","0657.02",2745836
"462065703","0657.03",2748083
"462065801","0658.01",2750330
"462065802","0658.02",2752577
"462065803","0658.03",2754824
"462065904","0659.04",2757071
"462065905","0659.05",2759318
"462065906","0659.06",2761565
"462065908","0659.08",2763812
"462065909","0659.09",2766059
"462065910","0659.10",2768306
"462065911","0659.11",2770553
"462066001","0660.01",2772800
"462066002","0660.02",2775047
"462066003","0660.03",2777294
"462066101","0661.01",2779541
"462066103","0661.03",2781788
"462066104","0661.04",2784035
"462066200","0662.00",2786282
"462067500","0675.00",2788529
"462067601","0676.01",2790776
"462067602","0676.02",2793023
"462067603","0676.03",2795270
"462067604","0676.04",2797517
"462067701","0677.01",2799764
"462067702","0677.02",2802011
"462067705","0677.05",2804258
"462067706","0677.06",2806505
"462067707","0677.07",2808752
"462067708","0677.08",2810999
"462067709","0677.09",2813246
"462067710","0677.10",2815493
"462068100","0681.00",2817740
"462068202","0682.02",2819987
"462068203","0682.03",2822234
"462068204","0682.04",2824481
"462068205","0682.05",2826728
"462068206","0682.06",2828975
"462068300","0683.00",2831222
"462068403","0684.03",2833469
"462068405","0684.05",2835716
"462068408","0684.08",2837963
"462068409","0684.09",2840210
"462068410","0684.10",2842457
"462068411","0684.11",2844704
"462068502","0685.02",2846951
"462068503","0685.03",2849198
"462068504","0685.04",2851445
"462068505","0685.05",2853692
"462068507","0685.07",2855939
"462068508","0685.08",2858186
"462068601","0686.01",2860433
"462068602","0686.02",2862680
"462068603","0686.03",2864927
"462068701","0687.01",2867174
"462068703","0687.03",2869421
"462068704","0687.04",2871668
"462068706","0687.06",2873915
"462068707","0687.07",2876162
"462068709","0687.09",2878409
"462068710","0687.10",2880656
"462068802","0688.02",2882903
"462068803","0688.03",2885150
"462068804","0688.04",2887397
"462068901","0689.01",2889644
"462068902","0689.02",2891891
"462068903","0689.03",2894138
"462068904","0689.04",2896385
"462069000","0690.00",2898632
"462069100","0691.00",2900879
"462069200","0692.00",2903126
"462069300","0693.00",2905373
"462069400","0694.00",2907620
"462070001","0700.01",2909867
"462070003","0700.03",2912114
"462070004","0700.04",2914361
"462070101","0701.01",2916608
"462070102","0701.02",2918855
"462070201","0702.01",2921102
"462070202","0702.02",2923349
"462070302","0703.02",2925596
"462070303","0703.03",2927843
"462070304","0703.04",2930090
"462070401","0704.01",2932337
"462070404","0704.04",2934584
"462070405","0704.05",2936831
"462070406","0704.06",2939078
"462070408","0704.08",2941325
"462070409","0704.09",2943572
"462070501","0705.01",2945819
"462070502","0705.02",2948066
"462070600","0706.00",2950313
"462070700","0707.00",2952560
"462070801","0708.01",2954807
"462070802","0708.02",2957054
"462070901","0709.01",2959301
"462070902","0709.02",2961548
"462071003","0710.03",2963795
"462071005","0710.05",2966042
"462071006","0710.06",2968289
"462071007","0710.07",2970536
"462071008","0710.08",2972783
"462071009","0710.09",2975030
"462071010","0710.10",2977277
"462071011","0710.11",2979524
"462072503","0725.03",2981771
"462072504","0725.04",2984018
"462072506","0725.06",2986265
"462072507","0725.07",2988512
"462072509","0725.09",2990759
"462072510","0725.10",2993006
"462072601","0726.01",2995253
"462072603","0726.03",2997500
"462072604","0726.04",2999747
"462072701","0727.01",3001994
"462072702","0727.02",3004241
"462072801","0728.01",3006488
"462072802","0728.02",3008735
"462072803","0728.03",3010982
"462072900","0729.00",3013229
"462073001","0730.01",3015476
"462073002","0730.02",3017723
"462073100","0731.00",3019970
"462073201","0732.01",3022217
"462073203","0732.03",3024464
"462073204","0732.04",3026711
"462073301","0733.01",3028958
"462073302","0733.02",3031205
"462073403","0734.03",3033452
"462073404","0734.04",3035699
"462073405","0734.05",3037946
"462073406","0734.06",3040193
"462073407","0734.07",3042440
"462073501","0735.01",3044687
"462073502","0735.02",3046934
"462074001","0740.01",3049181
"462074003","0740.03",3051428
"462074004","0740.04",3053675
"462075001","0750.01",3055922
"462075002","0750.02",3058169
"462075004","0750.04",3060416
"462075006","0750.06",3062663
"462075007","0750.07",3064910
"462075101","0751.01",3067157
"462075102","0751.02",3069404
"462075501","0755.01",3071651
"462075502","0755.02",3073898
"462075602","0756.02",3076145
"462075603","0756.03",3078392
"462075604","0756.04",3080639
"462075605","0756.05",3082886
"462075700","0757.00",3085133
"462075803","0758.03",3087380
"462075804","0758.04",3089627
"462075805","0758.05",3091874
"462075806","0758.06",3094121
"462076000","0760.00",3096368
"462077500","0775.00",3098615
"462077600","0776.00",3100862
"462077701","0777.01",3103109
"462077702","0777.02",3105356
"462078000","0780.00",3107603
"462078100","0781.00",3109850
"462078200","0782.00",3112097
"462078300","0783.00",3114344
"462078400","0784.00",3116591
"462078500","0785.00",3118838
"462078600","0786.00",3121085
"462078700","0787.00",3123332
"462078800","0788.00",3125579
"462078900","0789.00",3127826
"462079000","0790.00",3130073
"462079100","0791.00",3132320
"462079200","0792.00",3134567
"462080001","0800.01",3136814
"462080002","0800.02",3139061
"462080100","0801.00",3141308
"462080200","0802.00",3143555
"462080401","0804.01",3145802
"462080402","0804.02",3148049
"462080500","0805.00",3150296
"462080601","0806.01",3152543
"462080602","0806.02",3154790
"462080701","0807.01",3157037
"462080702","0807.02",3159284
"462082502","0825.02",3161531
"462082503","0825.03",3163778
"462082504","0825.04",3166025
"462082505","0825.05",3168272
"462082506","0825.06",3170519
"462082507","0825.07",3172766
"462082508","0825.08",3175013
"462082602","0826.02",3177260
"462082605","0826.05",3179507
"462082606","0826.06",3181754
"462082607","0826.07",3184001
"462082608","0826.08",3186248
"462082609","0826.09",3188495
"462082610","0826.10",3190742
"462082611","0826.11",3192989
"462082613","0826.13",3195236
"462082614","0826.14",3197483
"462082702","0827.02",3199730
"462082703","0827.03",3201977
"462082704","0827.04",3204224
"462082803","0828.03",3206471
"462082804","0828.04",3208718
"462082805","0828.05",3210965
"462082806","0828.06",3213212
"462082900","0829.00",3215459
"462083001","0830.01",3217706
"462083003","0830.03",3219953
"462083004","0830.04",3222200
"462083103","0831.03",3224447
"462083104","0831.04",3226694
"462083105","0831.05",3228941
"462083107","0831.07",3231188
"462083108","0831.08",3233435
"462083109","0831.09",3235682
"462083200","0832.00",3237929
"462083300","0833.00",3240176
"462083400","0834.00",3242423
"462085001","0850.01",3244670
"462085003","0850.03",3246917
"462085004","0850.04",3249164
"462085005","0850.05",3251411
"462085100","0851.00",3253658
"462085201","0852.01",3255905
"462085202","0852.02",3258152
"462085302","0853.02",3260399
"462085303","0853.03",3262646
"462085304","0853.04",3264893
"462085401","0854.01",3267140
"462085402","0854.02",3269387
"462085501","0855.01",3271634
"462085503","0855.03",3273881
"462085504","0855.04",3276128
"462085600","0856.00",3278375
"462085701","0857.01",3280622
"462085702","0857.02",3282869
"462085706","0857.06",3285116
"462085707","0857.07",3287363
"462085708","0857.08",3289610
"462085709","0857.09",3291857
"462085710","0857.10",3294104
"462085711","0857.11",3296351
"462085712","0857.12",3298598
"462085801","0858.01",3300845
"462085802","0858.02",3303092
"462085804","0858.04",3305339
"462085805","0858.05",3307586
"462085900","0859.00",3309833
"462086001","0860.01",3312080
"462086002","0860.02",3314327
"462086100","0861.00",3316574
"462086200","0862.00",3318821
"462086301","0863.01",3321068
"462086302","0863.02",3323315
"462086400","0864.00",3325562
"462086500","0865.00",3327809
"462086600","0866.00",3330056
"462086700","0867.00",3332303
"462086801","0868.01",3334550
"462086802","0868.02",3336797
"462086900","0869.00",3339044
"462087001","0870.01",3341291
"462087002","0870.02",3343538
"462087101","0871.01",3345785
"462087102","0871.02",3348032
"462087200","0872.00",3350279
"462087301","0873.01",3352526
"462087302","0873.02",3354773
"462087400","0874.00",3357020
"462087500","0875.00",3359267
"462087601","0876.01",3361514
"462087604","0876.04",3363761
"462087605","0876.05",3366008
"462087606","0876.06",3368255
"462087607","0876.07",3370502
"462087701","0877.01",3372749
"462087702","0877.02",3374996
"462087800","0878.00",3377243
"462087901","0879.01",3379490
"462087902","0879.02",3381737
"462088000","0880.00",3383984
"462088101","0881.01",3386231
"462088102","0881.02",3388478
"462088200","0882.00",3390725
"462088300","0883.00",3392972
"462088401","0884.01",3395219
"462088402","0884.02",3397466
"462088500","0885.00",3399713
"462088601","0886.01",3401960
"462088602","0886.02",3404207
"462088603","0886.03",3406454
"462088703","0887.03",3408701
"462088704","0887.04",3410948
"462088705","0887.05",3413195
"462088706","0887.06",3415442
"462088707","0887.07",3417689
"462088801","0888.01",3419936
"462088802","0888.02",3422183
"462088803","0888.03",3424430
"462088901","0889.01",3426677
"462088902","0889.02",3428924
"462088903","0889.03",3431171
"462090000","0900.00",3433418
"462090101","0901.01",3435665
"462090102","0901.02",3437912
"462090103","0901.03",3440159
"462090200","0902.00",3442406
"462090301","0903.01",3444653
"462090304","0903.04",3446900
"462090305","0903.05",3449147
"462090308","0903.08",3451394
"462090309","0903.09",3453641
"462090310","0903.10",3455888
"462090311","0903.11",3458135
"462090312","0903.12",3460382
"462090313","0903.13",3462629
"462090314","0903.14",3464876
"462090402","0904.02",3467123
"462090403","0904.03",3469370
"462090404","0904.04",3471617
"462090405","0904.05",3473864
"462090406","0904.06",3476111
"462092601","0926.01",3478358
"462092602","0926.02",3480605
"462092901","0929.01",3482852
"462092902","0929.02",3485099
"462093002","0930.02",3487346
"462093003","0930.03",3489593
"462093004","0930.04",3491840
"462100000","1000.00",3494087
"462100100","1001.00",3496334
"462100200","1002.00",3498581
"462100300","1003.00",3500828
"462100400","1004.00",3503075
"462100500","1005.00",3505322
"462100600","1006.00",3507569
"462200100","2001.00",3509816
"462200200","2002.00",3512063
"462200300","2003.00",3514310
"462200400","2004.00",3516557
"462200500","2005.00",3518804
"462200600","2006.00",3521051
"462200700","2007.00",3523298
"462200800","2008.00",3525545
"462200900","2009.00",3527792
"462201000","2010.00",3530039
"462201100","2011.00",3532286
"462201200","2012.00",3534533
"462201300","2013.00",3536780
"462201400","2014.00",3539027
"462201500","2015.00",3541274
"462210000","2100.00",3543521
"462210100","2101.00",3545768
"462210200","2102.00",3548015
"462210300","2103.00",3550262
"462220000","2200.00",3552509
"462220100","2201.00",3554756
"462220200","2202.00",3557003
"462220300","2203.00",3559250
"462220400","2204.00",3561497
"462220500","2205.00",3563744
"462220600","2206.00",3565991
"462220700","2207.00",3568238
"462230000","2300.00",3570485
"462230100","2301.00",3572732
"462230200","2302.00",3574979
"462230300","2303.00",3577226
"462230400","2304.00",3579473
"462240000","2400.00",3581720
"462240100","2401.00",3583967
"462240200","2402.00",3586214
"505","Ottawa - Gatineau",3588461
"505000101","0001.01",3590708
"505000104","0001.04",3592955
"505000105","0001.05",3595202
"505000106","0001.06",3597449
"505000107","0001.07",3599696
"505000108","0001.08",3601943
"505000201","0002.01",3604190
"505000202","0002.02",3606437
"505000204","0002.04",3608684
"505000205","0002.05",3610931
"505000206","0002.06",3613178
"505000300","0003.00",3615425
"505000400","0004.00",3617672
"505000500","0005.00",3619919
"505000600","0006.00",3622166
"505000701","0007.01",3624413
"505000702","0007.02",3626660
"505000703","0007.03",3628907
"505000800","0008.00",3631154
"505000900","0009.00",3633401
"505001000","0010.00",3635648
"505001101","0011.01",3637895
"505001103","0011.03",3640142
"505001104","0011.04",3642389
"505001200","0012.00",3644636
"505001300","0013.00",3646883
"505001400","0014.00",3649130
"505001500","0015.00",3651377
"505001600","0016.00",3653624
"505001700","0017.00",3655871
"505001800","0018.00",3658118
"505001900","0019.00",3660365
"505002001","0020.01",3662612
"505002002","0020.02",3664859
"505002100","0021.00",3667106
"505002200","0022.00",3669353
"505002301","0023.01",3671600
"505002302","0023.02",3673847
"505002400","0024.00",3676094
"505002500","0025.00",3678341
"505002600","0026.00",3680588
"505002700","0027.00",3682835
"505002800","0028.00",3685082
"505002900","0029.00",3687329
"505003000","0030.00",3689576
"505003100","0031.00",3691823
"505003201","0032.01",3694070
"505003202","0032.02",3696317
"505003301","0033.01",3698564
"505003302","0033.02",3700811
"505003400","0034.00",3703058
"505003500","0035.00",3705305
"505003600","0036.00",3707552
"505003700","0037.00",3709799
"505003800","0038.00",3712046
"505003900","0039.00",3714293
"505004000","0040.00",3716540
"505004100","0041.00",3718787
"505004200","0042.00",3721034
"505004300","0043.00",3723281
"505004400","0044.00",3725528
"505004500","0045.00",3727775
"505004600","0046.00",3730022
"505004700","0047.00",3732269
"505004800","0048.00",3734516
"505004900","0049.00",3736763
"505005000","0050.00",3739010
"505005100","0051.00",3741257
"505005200","0052.00",3743504
"505005300","0053.00",3745751
"505005400","0054.00",3747998
"505005500","0055.00",3750245
"505005600","0056.00",3752492
"505005700","0057.00",3754739
"505005800","0058.00",3756986
"505005900","0059.00",3759233
"505006000","0060.00",3761480
"505006100","0061.00",3763727
"505006201","0062.01",3765974
"505006202","0062.02",3768221
"505010000","0100.00",3770468
"505010100","0101.00",3772715
"505010200","0102.00",3774962
"505010300","0103.00",3777209
"505010400","0104.00",3779456
"505011000","0110.00",3781703
"505012001","0120.01",3783950
"505012002","0120.02",3786197
"505012003","0120.03",3788444
"505012101","0121.01",3790691
"505012102","0121.02",3792938
"505012201","0122.01",3795185
"505012202","0122.02",3797432
"505012203","0122.03",3799679
"505012301","0123.01",3801926
"505012302","0123.02",3804173
"505012401","0124.01",3806420
"505012402","0124.02",3808667
"505012403","0124.03",3810914
"505012404","0124.04",3813161
"505012501","0125.01",3815408
"505012502","0125.02",3817655
"505012503","0125.03",3819902
"505012504","0125.04",3822149
"505012505","0125.05",3824396
"505012506","0125.06",3826643
"505012507","0125.07",3828890
"505012508","0125.08",3831137
"505012509","0125.09",3833384
"505012603","0126.03",3835631
"505012604","0126.04",3837878
"505012605","0126.05",3840125
"505012606","0126.06",3842372
"505012700","0127.00",3844619
"505013001","0130.01",3846866
"505013002","0130.02",3849113
"505013101","0131.01",3851360
"505013102","0131.02",3853607
"505013200","0132.00",3855854
"505013300","0133.00",3858101
"505013400","0134.00",3860348
"505013501","0135.01",3862595
"505013502","0135.02",3864842
"505013503","0135.03",3867089
"505013601","0136.01",3869336
"505013602","0136.02",3871583
"505013702","0137.02",3873830
"505013703","0137.03",3876077
"505013704","0137.04",3878324
"505013705","0137.05",3880571
"505013800","0138.00",3882818
"505013900","0139.00",3885065
"505014001","0140.01",3887312
"505014003","0140.03",3889559
"505014004","0140.04",3891806
"505014005","0140.05",3894053
"505014006","0140.06",3896300
"505014007","0140.07",3898547
"505014104","0141.04",3900794
"505014105","0141.05",3903041
"505014108","0141.08",3905288
"505014109","0141.09",3907535
"505014110","0141.10",3909782
"505014111","0141.11",3912029
"505014112","0141.12",3914276
"505014113","0141.13",3916523
"505014114","0141.14",3918770
"505014115","0141.15",3921017
"505015103","0151.03",3923264
"505015104","0151.04",3925511
"505015105","0151.05",3927758
"505015106","0151.06",3930005
"505015107","0151.07",3932252
"505015108","0151.08",3934499
"505015109","0151.09",3936746
"505016002","0160.02",3938993
"505016003","0160.03",3941240
"505016004","0160.04",3943487
"505016005","0160.05",3945734
"505016006","0160.06",3947981
"505016007","0160.07",3950228
"505016009","0160.09",3952475
"505016010","0160.10",3954722
"505016011","0160.11",3956969
"505016103","0161.03",3959216
"505016104","0161.04",3961463
"505016105","0161.05",3963710
"505016106","0161.06",3965957
"505016201","0162.01",3968204
"505016202","0162.02",3970451
"505017001","0170.01",3972698
"505017003","0170.03",3974945
"505017004","0170.04",3977192
"505017005","0170.05",3979439
"505017008","0170.08",3981686
"505017009","0170.09",3983933
"505017010","0170.10",3986180
"505017011","0170.11",3988427
"505017012","0170.12",3990674
"505017013","0170.13",3992921
"505017103","0171.03",3995168
"505017105","0171.05",3997415
"505017106","0171.06",3999662
"505017107","0171.07",4001909
"505017109","0171.09",4004156
"505017110","0171.10",4006403
"505018001","0180.01",4008650
"505018002","0180.02",4010897
"505018101","0181.01",4013144
"505018102","0181.02",4015391
"505018200","0182.00",4017638
"505018300","0183.00",4019885
"505018400","0184.00",4022132
"505019001","0190.01",4024379
"505019002","0190.02",4026626
"505019101","0191.01",4028873
"505019102","0191.02",4031120
"505020001","0200.01",4033367
"505020002","0200.02",4035614
"505020100","0201.00",4037861
"505030000","0300.00",4040108
"505030100","0301.00",4042355
"505030200","0302.00",4044602
"505040000","0400.00",4046849
"505050000","0500.00",4049096
"505050100","0501.00",4051343
"505050200","0502.00",4053590
"505050300","0503.00",4055837
"505050401","0504.01",4058084
"505050403","0504.03",4060331
"505050404","0504.04",4062578
"505050405","0504.05",4064825
"505050500","0505.00",4067072
"505050600","0506.00",4069319
"505050700","0507.00",4071566
"505050800","0508.00",4073813
"505050900","0509.00",4076060
"505051001","0510.01",4078307
"505051002","0510.02",4080554
"505051101","0511.01",4082801
"505051102","0511.02",4085048
"505060000","0600.00",4087295
"505060101","0601.01",4089542
"505060102","0601.02",4091789
"505060103","0601.03",4094036
"505060201","0602.01",4096283
"505060202","0602.02",4098530
"505060203","0602.03",4100777
"505061001","0610.01",4103024
"505061002","0610.02",4105271
"505061100","0611.00",4107518
"505061201","0612.01",4109765
"505061202","0612.02",4112012
"505061301","0613.01",4114259
"505061303","0613.03",4116506
"505061304","0613.04",4118753
"505061305","0613.05",4121000
"505062001","0620.01",4123247
"505062003","0620.03",4125494
"505062004","0620.04",4127741
"505063001","0630.01",4129988
"505063002","0630.02",4132235
"505063100","0631.00",4134482
"505070001","0700.01",4136729
"505070003","0700.03",4138976
"505070004","0700.04",4141223
"505071001","0710.01",4143470
"505071002","0710.02",4145717
"505071100","0711.00",4147964
"505071200","0712.00",4150211
"505080000","0800.00",4152458
"505081001","0810.01",4154705
"505081002","0810.02",4156952
"505081101","0811.01",4159199
"505081102","0811.02",4161446
"505082000","0820.00",4163693
"505082101","0821.01",4165940
"505082102","0821.02",4168187
"505082202","0822.02",4170434
"505082203","0822.03",4172681
"505082205","0822.05",4174928
"505082206","0822.06",4177175
"505084000","0840.00",4179422
"505084103","0841.03",4181669
"505084104","0841.04",4183916
"505084106","0841.06",4186163
"505084107","0841.07",4188410
"505085000","0850.00",4190657
"505090000","0900.00",4192904
"505090100","0901.00",4195151
"505090200","0902.00",4197398
"505090300","0903.00",4199645
"505090400","0904.00",4201892
"505090500","0905.00",4204139
"505090600","0906.00",4206386
"505090700","0907.00",4208633
"505090800","0908.00",4210880
"521","Kingston",4213127
"521000100","0001.00",4215374
"521000200","0002.00",4217621
"521000300","0003.00",4219868
"521000400","0004.00",4222115
"521000500","0005.00",4224362
"521000600","0006.00",4226609
"521000700","0007.00",4228856
"521000800","0008.00",4231103
"521000900","0009.00",4233350
"521001000","0010.00",4235597
"521001101","0011.01",4237844
"521001102","0011.02",4240091
"521001200","0012.00",4242338
"521001300","0013.00",4244585
"521001400","0014.00",4246832
"521001500","0015.00",4249079
"521001600","0016.00",4251326
"521010001","0100.01",4253573
"521010002","0100.02",4255820
"521010100","0101.00",4258067
"521010200","0102.00",4260314
"521010300","0103.00",4262561
"521010400","0104.00",4264808
"521010501","0105.01",4267055
"521010502","0105.02",4269302
"521010600","0106.00",4271549
"521010700","0107.00",4273796
"521010800","0108.00",4276043
"521010900","0109.00",4278290
"521011000","0110.00",4280537
"521011101","0111.01",4282784
"521011102","0111.02",4285031
"521011203","0112.03",4287278
"521011204","0112.04",4289525
"521011205","0112.05",4291772
"521011206","0112.06",4294019
"521011207","0112.07",4296266
"521011301","0113.01",4298513
"521011302","0113.02",4300760
"521020000","0200.00",4303007
"522","Belleville",4305254
"522000100","0001.00",4307501
"522000200","0002.00",4309748
"522000300","0003.00",4311995
"522000400","0004.00",4314242
"522000500","0005.00",4316489
"522000600","0006.00",4318736
"522000700","0007.00",4320983
"522000800","0008.00",4323230
"522000900","0009.00",4325477
"522001000","0010.00",4327724
"522001100","0011.00",4329971
"522001200","0012.00",4332218
"522001300","0013.00",4334465
"522001400","0014.00",4336712
"522001500","0015.00",4338959
"522020000","0200.00",4341206
"522020100","0201.00",4343453
"522020200","0202.00",4345700
"522030000","0300.00",4347947
"522030100","0301.00",4350194
"522030200","0302.00",4352441
"522030300","0303.00",4354688
"522030400","0304.00",4356935
"522040000","0400.00",4359182
"522040100","0401.00",4361429
"522040200","0402.00",4363676
"522040300","0403.00",4365923
"522040400","0404.00",4368170
"522040500","0405.00",4370417
"522040600","0406.00",4372664
"522040700","0407.00",4374911
"522050000","0500.00",4377158
"522050100","0501.00",4379405
"522060000","0600.00",4381652
"522070000","0700.00",4383899
"529","Peterborough",4386146
"529000101","0001.01",4388393
"529000102","0001.02",4390640
"529000200","0002.00",4392887
"529000300","0003.00",4395134
"529000400","0004.00",4397381
"529000500","0005.00",4399628
"529000600","0006.00",4401875
"529000700","0007.00",4404122
"529000800","0008.00",4406369
"529000901","0009.01",4408616
"529000902","0009.02",4410863
"529000903","0009.03",4413110
"529000904","0009.04",4415357
"529001000","0010.00",4417604
"529001100","0011.00",4419851
"529001200","0012.00",4422098
"529001300","0013.00",4424345
"529001400","0014.00",4426592
"529010000","0100.00",4428839
"529010100","0101.00",4431086
"529010201","0102.01",4433333
"529010203","0102.03",4435580
"529010204","0102.04",4437827
"529010300","0103.00",4440074
"529010400","0104.00",4442321
"529010501","0105.01",4444568
"529010502","0105.02",4446815
"529010600","0106.00",4449062
"529020000","0200.00",4451309
"529020100","0201.00",4453556
"532","Oshawa",4455803
"532000100","0001.00",4458050
"532000201","0002.01",4460297
"532000202","0002.02",4462544
"532000203","0002.03",4464791
"532000301","0003.01",4467038
"532000302","0003.02",4469285
"532000401","0004.01",4471532
"532000402","0004.02",4473779
"532000500","0005.00",4476026
"532000600","0006.00",4478273
"532000700","0007.00",4480520
"532000801","0008.01",4482767
"532000802","0008.02",4485014
"532000803","0008.03",4487261
"532000805","0008.05",4489508
"532000806","0008.06",4491755
"532000807","0008.07",4494002
"532000901","0009.01",4496249
"532000902","0009.02",4498496
"532000903","0009.03",4500743
"532000904","0009.04",4502990
"532000905","0009.05",4505237
"532001000","0010.00",4507484
"532001100","0011.00",4509731
"532001201","0012.01",4511978
"532001202","0012.02",4514225
"532001300","0013.00",4516472
"532001401","0014.01",4518719
"532001402","0014.02",4520966
"532001502","0015.02",4523213
"532001503","0015.03",4525460
"532001504","0015.04",4527707
"532001601","0016.01",4529954
"532001603","0016.03",4532201
"532001604","0016.04",4534448
"532010001","0100.01",4536695
"532010002","0100.02",4538942
"532010003","0100.03",4541189
"532010102","0101.02",4543436
"532010103","0101.03",4545683
