OBJECTID,Row_Labels,Average_of,Average__1,comm,industry,acres,park,acres_1,AREA,PERCENTAGE
83,294,41.691929999999999,-87.671920000000000,0,0,1.650000000000000,BOHN (HENRY),1.649999802233689,2.181348628535534,5.262594060312587
84,296,41.743609999999997,-87.628060000000005,0,1,14.029999999999999,WEST CHATHAM,0.564401646393112,0.769071603153168,1.853948167787300
85,320,41.749409999999997,-87.727760000000004,0,0,14.300000000000001,RAINEY (EDWARD),10.895956882235771,14.510542439816810,34.976454506491891
86,327,41.736719999999998,-87.599140000000006,0,1,6.720000000000000,DIXON (LORRAINE),0.858532617314786,1.147151238384305,2.765650868457151
87,330,41.913119999999999,-87.632829999999998,0,0,0.060000000000000,EUGENIE TRIANGLE,0.060000061889592,0.074702398540919,0.179610841145141
88,330,41.913119999999999,-87.632829999999998,0,0,1209.980000000000018,LINCOLN (ABRAHAM),13.223400072209150,17.443497071782655,41.940302356684626
89,334,41.931860000000000,-87.722080000000005,0,0,9.010000000000000,KOSCIUSZKO (THADEUZ),2.579675487625376,3.455135269894743,8.304957351552762
90,339,41.865789999999997,-87.624110000000002,1,0,1.310000000000000,WEBSTER (DANIEL),0.012236947427521,0.014976177220864,0.036034289396588
91,341,41.873150000000003,-87.624200000000002,1,0,295.449999999999989,GRANT (ULYSSES),9.524947331402981,13.534531932903334,32.561842176463799
92,346,41.830820000000003,-87.641220000000004,0,1,0.490000000000000,MCKEON (JOSEPH),0.483863478926282,0.642579330226348,1.546947539680289
93,360,41.882399999999997,-87.666830000000004,1,0,14.240000000000000,UNION,5.606669486173108,7.263703362297329,17.472776699759788
94,362,41.867350000000002,-87.632549999999995,0,0,1.780000000000000,ROOSEVELT (THEODORE),0.141760992926484,0.176445874890344,0.424537478674998
95,367,41.817369999999997,-87.694479999999999,0,0,7.280000000000000,KELLY (EDWARD),4.277449271505002,5.757855504618440,13.864348446220076
96,386,41.896560000000001,-87.637180000000001,1,0,1.670000000000000,WHITE (JESSE),1.113611169949610,1.472435735750227,3.541157931986817
97,392,41.872280000000003,-87.627560000000003,1,0,0.400000000000000,PARK NO. 543,0.247056993042770,0.311611634665922,0.749696053534071
98,392,41.872280000000003,-87.627560000000003,1,0,1.460000000000000,DEARBORN (HENRY),0.828058793178184,1.098509137079200,2.642866546758816
99,398,41.721370000000000,-87.650660000000002,0,1,9.990000000000000,OAKDALE,3.148532968530709,4.088473084307519,9.859163659983633
100,399,41.721710000000002,-87.623800000000003,0,0,25.000000000000000,ABBOTT (ROBERT),6.886932859634916,8.888449145550917,21.433970235941864
101,407,41.899239999999999,-87.702460000000002,0,0,210.849999999999994,HUMBOLDT (BARON VON),12.048055778562251,15.104267082790708,36.323750518284498
102,425,41.804270000000002,-87.720280000000002,1,0,9.029999999999999,CURIE (MARIE),6.901674554640440,9.190785992720381,22.134966078272900
103,427,41.786409999999997,-87.606049999999996,0,0,72.500000000000000,MIDWAY PLAISANCE,8.543762119694803,11.352781543496896,27.349394954655775
104,427,41.786409999999997,-87.606049999999996,0,0,350.490000000000009,WASHINGTON (GEORGE),10.007419935185606,13.202526574463107,31.805519405168571
105,434,41.785710000000002,-87.615750000000006,0,0,350.490000000000009,WASHINGTON (GEORGE),7.268799753301244,9.589536816577157,23.101901998974842
106,436,41.702730000000003,-87.535269999999997,0,0,0.180000000000000,KRAUSE (FRANCIS VERNON),0.180000121714204,0.226879611826240,0.547265947364285
107,437,41.907840000000000,-87.625780000000006,0,0,1209.980000000000018,LINCOLN (ABRAHAM),2.819124953158725,3.718816461491073,8.942071455025919
108,442,41.958430000000000,-87.654640000000001,0,0,0.450000000000000,BUENA CIRCLE,0.449999842384266,0.607064548712939,1.458575479271382
109,442,41.958430000000000,-87.654640000000001,0,0,2.940000000000000,CHALLENGER,0.118793066514840,0.209156087440816,0.502532953255639
110,447,41.882750000000001,-87.711060000000003,0,0,175.900000000000006,GARFIELD (JAMES),15.015891178695739,19.733988768636848,47.469684686200502
111,448,41.802109999999999,-87.616320000000002,0,0,350.490000000000009,WASHINGTON (GEORGE),6.549304549256889,8.640325669936272,20.809937208471521
112,449,41.880839999999999,-87.624330000000000,1,0,295.449999999999989,GRANT (ULYSSES),5.630712201642616,8.000994803075223,19.246786835151745
113,450,41.823099999999997,-87.675089999999997,0,1,72.090000000000003,MCKINLEY (WILLIAM),6.902037250089831,9.194140044187822,22.136632886486005
114,454,41.883299999999998,-87.666849999999997,0,0,14.240000000000000,UNION,10.271083631921337,13.306670724146304,32.008637815963667
115,455,41.879260000000002,-87.644040000000004,1,0,1.110000000000000,HERITAGE GREEN,1.109999225879470,1.425659713204725,3.429578275045592
116,457,41.764319999999998,-87.707710000000006,0,0,315.629999999999995,MARQUETTE (JACQUES),14.898964201483921,19.898837483586941,47.953516619649847
117,458,41.880890000000001,-87.620779999999996,0,0,295.449999999999989,GRANT (ULYSSES),21.942227732956699,31.178942160827273,75.002423206846046
118,462,41.739440000000002,-87.663150000000002,0,0,25.199999999999999,FOSTER (J. FRANK),1.444934398679790,1.927514482633192,4.646824223481587
119,469,41.873120000000000,-87.625960000000006,1,0,295.449999999999989,GRANT (ULYSSES),1.640299842426530,2.330794053176999,5.607507026536450
120,470,41.802289999999999,-87.603980000000007,0,0,3.960000000000000,HOUSTON (JESSIE ""MA""),2.279095893696137,3.090240559281361,7.442720113836246
121,472,41.876530000000002,-87.764719999999997,0,0,140.729999999999990,COLUMBUS (CHRISTOPHER),13.180623236378500,17.643915160976245,42.446124992856795
122,479,41.855510000000002,-87.699200000000005,0,0,165.490000000000009,DOUGLAS (STEPHEN),15.166351109843546,19.853868778906865,47.778101751229237
123,481,41.862920000000003,-87.710449999999994,0,0,3.650000000000000,PARK NO. 534,1.344679986093885,1.800036643915711,4.331272937889592
124,489,41.902520000000003,-87.736149999999995,0,0,0.300000000000000,PARK NO. 414,0.299999728596257,0.396437332492034,0.953330665121093
125,491,41.957020000000000,-87.751350000000002,0,0,1.220000000000000,DICKINSON (ARTHUR),1.180644843731417,1.546262246207044,3.715238145038059
126,494,41.684699999999999,-87.540120000000002,0,1,18.640000000000001,ROWAN (WILLIAM),7.678914172732821,10.188625273267894,24.583202630856253
127,495,41.876660000000001,-87.754909999999995,0,0,3.740000000000000,MOORE (MAURICE),0.279617139625273,0.373294189045578,0.898035470649115
128,498,41.866100000000003,-87.730069999999998,0,0,0.070000000000000,KEELER (CYRUS),0.069999777811282,0.107075813732379,0.257634670754604
129,503,41.786630000000002,-87.674099999999996,0,1,17.660000000000000,LINDBLOM (ROBERT),6.145095142152900,8.089065508381365,19.486878300312473
130,506,41.900820000000003,-87.624129999999994,1,0,1209.980000000000018,LINCOLN (ABRAHAM),3.972220974396819,5.239909898890989,12.600977956155843
131,508,41.896690000000000,-87.626850000000005,1,0,0.330000000000000,CONNORS (WILLIAM),0.058608197441305,0.078789772184081,0.189486365123706
132,515,41.869920000000000,-87.725300000000004,0,1,1.330000000000000,PARK NO. 500,0.120807319560502,0.159774693898545,0.384410580009920
133,522,41.882100000000001,-87.624480000000005,1,0,295.449999999999989,GRANT (ULYSSES),1.215607471418561,1.727324841529280,4.155084047443120
134,524,41.823079999999997,-87.676869999999994,0,1,72.090000000000003,MCKINLEY (WILLIAM),13.197305302979458,17.580008447493739,42.327210341520022
135,531,41.867519999999999,-87.620390000000000,1,0,295.449999999999989,GRANT (ULYSSES),13.487789786053190,19.165557058963337,46.113157108936342
136,532,41.733409999999999,-87.575630000000004,0,0,18.420000000000002,OWENS (JESSE),7.133178530126657,9.529824295877795,22.976486961987703
137,536,41.791069999999998,-87.622380000000007,0,0,0.720000000000000,HANSBERRY (LORRAINE),0.520987260860444,0.697895315060582,1.681142803039187
138,538,41.912660000000002,-87.765619999999998,0,1,2.300000000000000,GALEWOOD,0.462068460117667,0.619590250245727,1.489723417473654
139,544,41.858789999999999,-87.702929999999995,0,0,165.490000000000009,DOUGLAS (STEPHEN),13.631208826558296,17.844254651648850,42.939821545840644
140,545,41.776699999999998,-87.578890000000001,0,0,551.519999999999982,JACKSON (ANDREW),32.257866856747938,41.503986977343260,100.000000315809089
141,546,41.907299999999999,-87.672650000000004,0,0,0.660000000000000,DEAN (JOHN),0.659999238508142,0.880980327413818,2.118376820568027
142,546,41.907299999999999,-87.672650000000004,0,0,4.740000000000000,"WICKER (CHARLES, JOEL)",0.044625824492261,0.059736313792069,0.143640009368628
143,551,41.876890000000003,-87.629279999999994,1,0,1.100000000000000,PRITZKER,1.099999137760342,1.531562181630470,3.684472605453105
144,552,41.915480000000002,-87.634820000000005,0,0,1209.980000000000018,LINCOLN (ABRAHAM),10.648199845558221,14.046451125389009,33.771380448477835
145,553,41.750779999999999,-87.634219999999999,0,1,5.360000000000000,AUBURN,0.343145089254517,0.457366645117437,1.102421135024129
146,557,41.864109999999997,-87.624080000000006,1,0,1.310000000000000,WEBSTER (DANIEL),0.728208958215630,0.891217885559481,2.144421369109228
147,562,41.869410000000002,-87.656769999999995,0,0,4.440000000000000,SHERIDAN (PHILIP HENRY),1.079231263791544,1.444877516745016,3.476336198001968
148,563,41.916460000000001,-87.666409999999999,0,0,3.460000000000000,PARK NO. 512,1.473462651629910,1.923891698176599,4.625474056986671
149,564,41.783400000000000,-87.644880000000001,0,0,0.520000000000000,EDMONDS (MOLLY),0.520000392064524,0.686097707395092,1.652918694199126
150,568,41.836959999999998,-87.666960000000003,1,1,0.680000000000000,MULBERRY,0.679999790589083,0.908642773521425,2.187262882335886
151,569,41.867379999999997,-87.630510000000001,0,0,1.300000000000000,JONES (MARY RICHARDSON),0.771153773820787,1.023301159663628,2.462112227587944
152,569,41.867379999999997,-87.630510000000001,0,0,1.780000000000000,ROOSEVELT (THEODORE),1.779999895230864,2.215515229789667,5.330637111234714
153,572,41.839869999999998,-87.646320000000003,0,1,10.300000000000001,MCGUANE (JOHN),7.208369646515643,9.256055507612494,22.279955090134347
154,577,41.918939999999999,-87.636420000000001,0,0,1209.980000000000018,LINCOLN (ABRAHAM),12.569023475727521,16.580283663564003,39.861252352591201
155,583,41.885210000000001,-87.720920000000007,0,1,175.900000000000006,GARFIELD (JAMES),14.185032965491567,18.642069118142622,44.841392942054100
156,584,41.804330000000000,-87.684330000000003,0,1,17.600000000000001,PARK NO. 596,4.348869149617062,5.852038645142219,14.093959199552877
157,592,41.896740000000001,-87.624229999999997,1,0,1.010000000000000,SENECA,0.936182827614436,1.254418830864980,3.016826348017214
158,597,41.816640000000000,-87.616789999999995,0,0,0.230000000000000,PENDLETON (HADIYA),0.138989583535929,1.743136052138204,4.197346922396741
159,601,41.750500000000002,-87.653720000000007,0,0,1.280000000000000,RENAISSANCE,0.580902279325623,0.761381244364723,1.835215510976695
160,605,41.885399999999997,-87.662729999999996,0,1,14.240000000000000,UNION,1.642799397834439,2.128323693604223,5.119427482785650
161,607,41.961250000000000,-87.698470000000000,0,0,58.070000000000000,HORNER (HENRY),7.116460736441693,9.467347466938158,22.745917646614661
162,611,41.841949999999997,-87.626779999999997,1,0,6.750000000000000,WILLIAMS (DANIEL HALE),3.751033417379166,5.031687001239904,12.111225265505016
163,614,41.687100000000001,-87.681010000000001,0,0,18.480000000000000,KENNEDY (DENNIS),8.510377337275235,11.340874598981202,27.362356761799422
164,616,41.900010000000002,-87.624150000000000,1,0,1209.980000000000018,LINCOLN (ABRAHAM),2.315686527558179,3.054711416280950,7.346086834545258
165,622,41.896490000000000,-87.641559999999998,1,0,1.480000000000000,DURSO (JOHN),0.043678578386421,0.058551682165151,0.140814967182277
166,622,41.896490000000000,-87.641559999999998,1,0,1.670000000000000,WHITE (JESSE),0.952444779351655,1.259338777564143,3.028670433991559
167,623,41.882100000000001,-87.624170000000007,1,0,295.449999999999989,GRANT (ULYSSES),1.484050480396741,2.108770570389251,5.072652585386619
168,624,41.876989999999999,-87.624350000000007,1,0,295.449999999999989,GRANT (ULYSSES),9.209544161743089,13.086357877659301,31.481747181709775
169,628,41.744079999999997,-87.595309999999998,0,0,27.710000000000001,AVALON,7.333730399726992,9.875973631823149,23.807159650203687
170,631,41.729349999999997,-87.604640000000003,0,0,6.720000000000000,DIXON (LORRAINE),1.722536018679744,2.301612410685524,5.549552586489367
171,635,41.684530000000002,-87.680930000000004,0,0,2.630000000000000,MORGAN PARK SPORTS CENTER,2.630000497148611,3.842404475833423,9.271011308842754
172,640,41.864049999999999,-87.627359999999996,1,0,0.750000000000000,COLISEUM,0.000881886207665,0.001188456609780,0.002859630812459
173,640,41.864049999999999,-87.627359999999996,1,0,2.380000000000000,COTTON TAIL,0.629105351847186,0.831459428759079,2.000634253049512
174,644,41.790120000000002,-87.579049999999995,0,0,551.519999999999982,JACKSON (ANDREW),21.917653236213404,28.199942622660899,67.931133534654236
175,650,41.913679999999999,-87.653279999999995,0,0,0.150000000000000,PRIVET,0.150000154938182,0.213705763943782,0.513819376150970
176,650,41.913679999999999,-87.653279999999995,0,0,0.490000000000000,CLYBOURN (ARCHIBALD),0.489999774482908,0.663632203770386,1.595591427401527
177,655,41.816899999999997,-87.598879999999994,0,0,0.200000000000000,CHAMBERLAIN TRIANGLE,0.200000111350615,0.261351937057467,0.629314260708184
178,661,41.775950000000002,-87.578090000000003,0,0,551.519999999999982,JACKSON (ANDREW),32.257494130367121,41.503507415848262,100.000000314306178
179,668,41.842070000000000,-87.617390000000000,0,0,21.910000000000000,DUNBAR (PAUL LAURENCE),2.312528026301615,3.079775361935584,7.412977516062350
180,673,41.875720000000001,-87.624260000000007,1,0,295.449999999999989,GRANT (ULYSSES),9.674533146927663,13.747086808692870,33.071904994786493
181,676,41.698880000000003,-87.701080000000005,0,0,2.180000000000000,MCKIERNAN (DAVID),2.002100667181177,2.675184059721177,6.453305970272362
182,678,41.873519999999999,-87.719769999999997,0,1,175.900000000000006,GARFIELD (JAMES),2.213374011552743,2.908831541530151,6.998127066334319
183,681,41.881529999999998,-87.662279999999996,1,1,0.400000000000000,PARK NO. 569,0.400000106078917,0.624739367242079,1.502825272122002
184,681,41.881529999999998,-87.662279999999996,1,1,5.850000000000000,SKINNER (MARK),0.868070521911595,1.338824587876426,3.220574100334204
185,685,41.890990000000002,-87.667150000000007,1,1,0.720000000000000,BICKERDIKE (GEORGE) SQUARE,0.012471007304434,0.016661136809504,0.040072913866652
186,693,41.786569999999998,-87.591480000000004,0,0,72.500000000000000,MIDWAY PLAISANCE,16.681472579386583,22.166009699761467,53.398843505167562
187,694,41.749530000000000,-87.721900000000005,0,0,14.060000000000000,BOGAN (WILLIAM),0.902868151439295,1.201102726075793,2.895152914775351
188,696,41.782980000000002,-87.674000000000007,0,0,17.660000000000000,LINDBLOM (ROBERT),9.656802611993118,12.711684216910861,30.624668241311277
189,699,41.890999999999998,-87.620210000000000,1,0,1.380000000000000,OGDEN (WILLIAM) PLAZA,1.380000238523525,1.844135555160941,4.435463938311695
190,703,41.858100000000000,-87.646649999999994,0,1,0.710000000000000,REYES (GUADALUPE),0.293246916695258,0.277024003486782,0.666628435322210
191,711,41.838059999999999,-87.645060000000001,0,0,0.070000000000000,PARK NO. 594,0.022714674935177,0.030346756454832,0.073048740019001
192,711,41.838059999999999,-87.645060000000001,0,0,0.420000000000000,HUMBERT (JAMES),0.419963297404760,0.548024900005200,1.319169925260493
193,712,41.814059999999998,-87.665099999999995,1,0,8.910000000000000,DAVIS (DR. NATHAN) SQUARE,2.544982295734687,3.391574312315857,8.166992893656239
194,713,41.878200000000000,-87.627690000000001,1,0,1.100000000000000,PRITZKER,1.099999137760342,1.531562181630470,3.684398224057746
195,715,41.884709999999998,-87.684070000000006,0,0,2.130000000000000,STARR (ELLEN GATES),2.130000660510641,2.785379762295091,6.699968210419915
196,716,41.935730000000000,-87.692909999999998,1,1,0.160000000000000,ALGONQUIN,0.158128446585798,0.214923869537888,0.516572193267045
197,718,41.877609999999997,-87.681430000000006,0,0,3.260000000000000,"TOUHY-HERBERT (JOHN, VICTOR)",0.997663469470285,1.505489474558631,3.621709349951700
198,719,41.867460000000001,-87.622559999999993,1,0,295.449999999999989,GRANT (ULYSSES),7.734480390997654,10.990357027092681,26.443298521602710
199,724,41.688229999999997,-87.540090000000006,0,0,18.640000000000001,ROWAN (WILLIAM),1.335672672796880,1.772212586929908,4.275778896610544
200,725,41.793790000000001,-87.688919999999996,0,0,26.500000000000000,GAGE (GEORGE),2.798568477515945,3.551491295553852,8.554741596394914
