OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,NAME,Acres,Acres_1,AREA,PERCENTAGE
80,97,33.791020000000003,-84.355390000000000,0,0,1574,Lanier Boulevard Parkway,2.100000000000000,0.233535956933127,0.233005877547063,0.187690437816646
81,98,33.753880000000002,-84.388999999999996,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945700678301
82,98,33.753880000000002,-84.388999999999996,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.000553830285196,0.000575673487448,0.000463714021050
83,98,33.753880000000002,-84.388999999999996,1,0,1481,Hurt Park,1.860000000000000,1.808838041928759,1.813544525520431,1.460838552789896
84,98,33.753880000000002,-84.388999999999996,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865470,3.301526422600824,2.659431303350956
85,101,33.771279999999997,-84.381889999999999,1,0,1486,Renaissance Park,5.680000000000000,3.725962273864631,3.727535175312115,3.002590090567393
86,102,33.736829999999998,-84.393479999999997,0,0,1305,Ralph David Abernathy Plaza,0.330000000000000,0.329999999996266,0.325624817700389,0.262295791030000
87,102,33.736829999999998,-84.393479999999997,0,0,1306,Ralph David Abernathy Median,0.290000000000000,0.156739458254014,0.156106406781555,0.125746107869744
88,102,33.736829999999998,-84.393479999999997,0,0,1537,Windsor Street Park,1.090000000000000,0.025490319180328,0.025458889768090,0.020507526660978
89,105,33.740670000000001,-84.417710000000000,1,0,1498,Howell Park,2.100000000000000,2.099999999983754,2.101991786663183,1.693182503779317
90,107,33.762259999999998,-84.389020000000002,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157624,0.556767092305180,0.448484623608099
91,107,33.762259999999998,-84.389020000000002,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435713059274
92,108,33.788449999999997,-84.383870000000002,0,0,1423,Yonah Park,2.020000000000000,2.019999901020848,2.017694906926607,1.625285701370357
93,108,33.788449999999997,-84.383870000000002,0,0,1424,Winn Park,10.000000000000000,3.568482601647166,3.566878696201284,2.873178161652245
94,108,33.788449999999997,-84.383870000000002,0,0,1425,Peachtree Cir. at 15th St. Triangle,0.110000000000000,0.109999999997809,0.107308379238734,0.086438625490512
95,108,33.788449999999997,-84.383870000000002,0,0,1431,Peachtree at 15th St. Park,0.050000000000000,0.049999999999969,0.051975789139909,0.041867334162631
96,110,33.690629999999999,-84.511460000000000,0,0,1604,Ben Hill Park,22.899999999999999,19.926224188598880,19.924573487316025,16.049319934544624
97,112,33.825609999999998,-84.352810000000005,0,0,1514,Shady Valley Park,11.250000000000000,2.487455386745867,2.488246700852146,2.004328053788266
98,114,33.786580000000001,-84.383150000000001,0,0,1423,Yonah Park,2.020000000000000,1.505923842971138,1.504205453993658,1.211661785288768
99,114,33.786580000000001,-84.383150000000001,0,0,1425,Peachtree Cir. at 15th St. Triangle,0.110000000000000,0.109999999997809,0.107308379238734,0.086438632448541
100,114,33.786580000000001,-84.383150000000001,0,0,1431,Peachtree at 15th St. Park,0.050000000000000,0.049999999999969,0.051975789139909,0.041867337532816
101,115,33.755560000000003,-84.386120000000005,1,0,1298,Marietta Street Island,0.170000000000000,0.009834531745192,0.009978751625827,0.008038043051056
102,115,33.755560000000003,-84.386120000000005,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491654480663
103,115,33.755560000000003,-84.386120000000005,1,0,1450,John Calhoun Park,0.280000000000000,0.239316359248987,0.238804079629204,0.192360482032582
104,115,33.755560000000003,-84.386120000000005,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502157598095184
105,115,33.755560000000003,-84.386120000000005,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865470,3.301526422600824,2.659432012555672
106,117,33.786189999999998,-84.398740000000004,1,0,1462,Home Park,1.690000000000000,0.073132135436279,0.073111445759008,0.058892361794817
107,118,33.754489999999997,-84.384309999999999,1,0,1450,John Calhoun Park,0.280000000000000,0.280000746452808,0.279401378000179,0.225062295616635
108,118,33.754489999999997,-84.384309999999999,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502157894673267
109,118,33.754489999999997,-84.384309999999999,1,0,1488,Robert W. Woodruff Park,3.300000000000000,1.455479187132718,1.456152276385978,1.172954036363439
110,121,33.754449999999999,-84.386489999999995,1,0,1298,Marietta Street Island,0.170000000000000,0.050337162861798,0.051075339300443,0.041141997186681
111,121,33.754449999999999,-84.386489999999995,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491654086809
112,121,33.754449999999999,-84.386489999999995,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502157580430155
113,121,33.754449999999999,-84.386489999999995,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865471,3.301526422600823,2.659431981281362
114,122,33.828640000000000,-84.387460000000004,0,0,1548,West Wesley Park,1.130000000000000,1.130000255912609,1.127250081829064,0.908017767071197
115,124,33.773600000000002,-84.363709999999998,0,1,1363,Freedom Park,125.129999999999995,3.793546496797551,3.793569884488928,3.055787017317006
116,124,33.773600000000002,-84.363709999999998,0,1,1452,Historic Fourth Ward Park,18.510000000000002,1.890567629010520,1.890705109760948,1.522996097055106
117,126,33.753290000000000,-84.389470000000003,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945695970678
118,126,33.753290000000000,-84.389470000000003,1,0,1481,Hurt Park,1.860000000000000,1.174386419360379,1.177442099462678,0.948448041992351
119,126,33.753290000000000,-84.389470000000003,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865472,3.301526422600824,2.659431213246694
120,127,33.775160000000000,-84.341549999999998,0,0,1359,Springdale Park,5.240000000000000,1.812527177660851,1.813124335993056,1.460505941521336
121,127,33.775160000000000,-84.341549999999998,0,0,1360,Virgilee Park,3.500000000000000,3.499999924344342,3.496325391621916,2.816356223666768
122,127,33.775160000000000,-84.341549999999998,0,0,1470,Oak Grove Park,3.430000000000000,3.428054665395764,3.427423858459145,2.760854735673645
123,129,33.738070000000000,-84.394580000000005,0,0,1305,Ralph David Abernathy Plaza,0.330000000000000,0.329999999996266,0.325624817700389,0.262295757260034
124,129,33.738070000000000,-84.394580000000005,0,0,1306,Ralph David Abernathy Median,0.290000000000000,0.170867356211506,0.170177243889760,0.137080365586756
125,129,33.738070000000000,-84.394580000000005,0,0,1537,Windsor Street Park,1.090000000000000,0.792999266671057,0.792021503282523,0.637985401225981
126,129,33.738070000000000,-84.394580000000005,0,0,1543,Rosa L. Burney Park,13.720000000000001,0.036742449887503,0.036730375072672,0.029586877352193
127,134,33.772820000000003,-84.341719999999995,0,0,1333,Candler Park,51.189999999999998,4.444362961018785,4.444739857614053,3.580321915614396
128,134,33.772820000000003,-84.341719999999995,0,0,1358,Goldsboro Park,2.520000000000000,2.364457499929614,2.367074272621146,1.906723040187517
129,134,33.772820000000003,-84.341719999999995,0,0,1359,Springdale Park,5.240000000000000,1.837752316942419,1.838357785992548,1.480831922852436
130,134,33.772820000000003,-84.341719999999995,0,0,1360,Virgilee Park,3.500000000000000,3.499999924344342,3.496325391621916,2.816356147885494
131,134,33.772820000000003,-84.341719999999995,0,0,1363,Freedom Park,125.129999999999995,10.111659185621502,10.111721525272415,8.145182697139138
132,134,33.772820000000003,-84.341719999999995,0,0,1470,Oak Grove Park,3.430000000000000,3.429941836376416,3.429310682175632,2.762374533531159
133,136,33.736870000000003,-84.390860000000004,0,0,1306,Ralph David Abernathy Median,0.290000000000000,0.072944910427615,0.072650294869611,0.058520942558082
134,139,33.774239999999999,-84.402339999999995,0,1,1286,J. Allen Couch Park,6.400000000000000,1.453960357045525,1.454901543869536,1.171944513652076
135,142,33.753920000000001,-84.496049999999997,0,0,1325,Adamsville Park (Old),1.430000000000000,0.805218705522492,0.806728422464830,0.649824269395347
136,142,33.753920000000001,-84.496049999999997,0,0,1551,Adamsville Recrecreation Center,10.930000000000000,5.516339458917510,5.518179245023176,4.444924334429389
137,145,33.773499999999999,-84.367649999999998,0,1,1452,Historic Fourth Ward Park,18.510000000000002,0.965434840158639,0.965505045902288,0.777730965181853
138,146,33.744459999999997,-84.398160000000004,1,1,1543,Rosa L. Burney Park,13.720000000000001,3.659079765406283,3.657877267729822,2.946474901512804
139,147,33.772550000000003,-84.377700000000004,0,0,1453,Central Park,17.359999999999999,4.415697550413637,4.414725932218292,3.556134683537334
140,151,33.754379999999998,-84.378050000000002,1,0,1450,John Calhoun Park,0.280000000000000,0.183046752668947,0.182654923538862,0.147131552568308
141,151,33.754379999999998,-84.378050000000002,1,0,1480,Selena S. Butler Park,5.450000000000000,5.450000265764550,5.446307580732521,4.387090556292788
142,151,33.754379999999998,-84.378050000000002,1,0,1562,John Wesley Dobbs Park,1.380000000000000,1.380000180998154,1.381874389045543,1.113122605049269
143,152,33.824159999999999,-84.407579999999996,0,0,1442,Haynes Manor Park,2.980000000000000,2.979999999984785,2.979425553668848,2.399969593987509
144,153,33.789920000000002,-84.496179999999995,0,1,1438,English Park,9.470000000000001,9.469999406546702,9.470355994533881,7.628424916539998
145,155,33.744570000000003,-84.394480000000001,1,0,1345,Fulton-Pryor Island,0.120000000000000,0.119999999994580,0.119596850611652,0.096337089212504
146,162,33.752389999999998,-84.395669999999996,1,0,1564,Fire Station #5 Park,0.080000000000000,0.079999944644838,0.083740586294063,0.067454314670465
147,164,33.753520000000002,-84.363860000000003,0,1,1457,Esther Peachey Lefever,0.700000000000000,0.700000131279762,0.695590743327156,0.560310518378531
148,164,33.753520000000002,-84.363860000000003,0,1,1547,Cabbagetown Park,3.660000000000000,0.655041191222512,0.654417948321648,0.527145111371700
149,165,33.764870000000002,-84.341750000000005,0,0,1333,Candler Park,51.189999999999998,7.970647154824942,7.971323091916732,6.421051482763737
150,165,33.764870000000002,-84.341750000000005,0,0,1356,Iverson Park,2.000000000000000,1.999999999980968,2.003100886780814,1.613535641558920
151,166,33.764029999999998,-84.390370000000004,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157624,0.556767092305180,0.448484567974847
152,167,33.765459999999997,-84.349149999999995,0,0,1354,Bass Recreation Center,4.820000000000000,4.774077704243521,4.778624403795036,3.849270124268970
153,167,33.765459999999997,-84.349149999999995,0,0,1355,Findley Plaza,0.110000000000000,0.110000152720674,0.113304070796269,0.091268519519502
154,167,33.765459999999997,-84.349149999999995,0,0,1363,Freedom Park,125.129999999999995,0.334935059081970,0.334937123998744,0.269798033068479
155,170,33.764650000000003,-84.388990000000007,1,0,1293,Mayor's #1 Park,0.220000000000000,0.219999909277768,0.221553476447104,0.178464805927925
156,170,33.764650000000003,-84.388990000000007,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.032301168676761,0.032627615439685,0.026282056823083
157,170,33.764650000000003,-84.388990000000007,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157623,0.556767092305180,0.448484639775092
158,172,33.757599999999996,-84.367930000000001,0,0,1363,Freedom Park,125.129999999999995,6.564962069562981,6.565002543380004,5.288222670023146
159,175,33.803690000000003,-84.407809999999998,0,0,1368,Spring Valley Park,3.550000000000000,0.098885466928360,0.098826000487957,0.079605748623788
160,175,33.803690000000003,-84.407809999999998,0,0,1371,Channing Valley Park,0.580000000000000,0.579999999979120,0.581437372356206,0.468356071031168
161,181,33.732109999999999,-84.413730000000001,0,0,1347,Bonnie Brae Park,0.190000000000000,0.189999999986996,0.190308515589350,0.153296118268191
162,181,33.732109999999999,-84.413730000000001,0,0,1348,Rose Circle Triangle,0.200000000000000,0.199999999988500,0.204941662096837,0.165083318387432
163,181,33.732109999999999,-84.413730000000001,0,0,1349,Adair Park II,10.560000000000000,10.560000439079358,10.563965653448212,8.509419156452751
164,182,33.726439999999997,-84.418130000000005,0,1,1555,Brookline Park,0.060000000000000,0.059999999999996,0.055183879008778,0.044451349974503
165,185,33.701259999999998,-84.479110000000006,0,0,1628,Campbellton Road Park,10.180000000000000,5.786942022006712,5.784219942010923,4.659232330098113
166,186,33.755429999999997,-84.391080000000002,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945676656474
167,186,33.755429999999997,-84.391080000000002,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491639759017
168,186,33.755429999999997,-84.391080000000002,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865470,3.301526422600824,2.659430843571360
169,188,33.756990000000002,-84.392669999999995,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945655043684
170,188,33.756990000000002,-84.392669999999995,1,0,1488,Robert W. Woodruff Park,3.300000000000000,0.132415237500745,0.132476473191449,0.106711841419628
171,190,33.768270000000001,-84.358549999999994,0,0,1363,Freedom Park,125.129999999999995,22.250557984474405,22.250695161963471,17.923331976816588
172,190,33.768270000000001,-84.358549999999994,0,0,1452,Historic Fourth Ward Park,18.510000000000002,2.404643060833636,2.404817924788483,1.937123748091456
173,191,33.787260000000003,-84.493740000000003,0,1,1438,English Park,9.470000000000001,6.569883392183581,6.570130777784598,5.292279070213508
174,197,33.748719999999999,-84.508279999999999,0,0,1536,Wilson Mill Park,36.750000000000000,0.198062566337596,0.198053622179111,0.159533031649333
175,199,33.750700000000002,-84.373570000000001,0,1,1480,Selena S. Butler Park,5.450000000000000,5.277603747446407,5.274027870856896,4.248317994364916
176,199,33.750700000000002,-84.373570000000001,0,1,1544,Oakland Cemetery,47.700000000000003,32.206138522637474,32.208110906120837,25.944174069133723
177,199,33.750700000000002,-84.373570000000001,0,1,1616,Memorial Drive Greenway,4.520000000000000,0.860907176242837,0.861158513575966,0.693677640469297
178,201,33.767370000000000,-84.387889999999999,1,0,1293,Mayor's #1 Park,0.220000000000000,0.211867853441599,0.213363994701044,0.171868060877438
179,202,33.778250000000000,-84.397790000000001,0,0,1286,J. Allen Couch Park,6.400000000000000,0.011807052649829,0.011814695665906,0.009516914596120
180,204,33.760990000000000,-84.387559999999993,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.037350295208621,0.038823400010229,0.031272861772081
181,204,33.760990000000000,-84.387559999999993,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157623,0.556767092305180,0.448484684811620
182,204,33.760990000000000,-84.387559999999993,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435733315907
183,205,33.761800000000001,-84.341819999999998,0,1,1356,Iverson Park,2.000000000000000,1.999999999980968,2.003100886780814,1.613535578336830
184,206,33.751750000000001,-84.396180000000001,1,0,1564,Fire Station #5 Park,0.080000000000000,0.079999944644838,0.083740586294063,0.067454310144000
185,209,33.754539999999999,-84.398610000000005,1,0,1490,Mitchell-Haynes Park,0.080000000000000,0.079999999995742,0.078082364734151,0.062896511381767
186,210,33.788220000000003,-84.367239999999995,0,0,1332,Piedmont Park,193.490000000000009,14.119755865998684,14.119968726680149,11.373878559041293
187,210,33.788220000000003,-84.367239999999995,0,0,1395,Orme Park,6.250000000000000,0.069854054039674,0.069900695109368,0.056306216589861
188,210,33.788220000000003,-84.367239999999995,0,0,1398,Orme Triangle,0.040000000000000,0.040000000002885,0.039484337411673,0.031805315393936
189,211,33.653089999999999,-84.367530000000002,0,1,1282,Southside Park,210.819999999999993,0.061936120613478,0.061935682344918,0.049890258570013
190,212,33.754280000000001,-84.368030000000005,1,0,1457,Esther Peachey Lefever,0.700000000000000,0.510362169039690,0.507147334214567,0.408515900983274
191,215,33.785690000000002,-84.367450000000005,0,0,1332,Piedmont Park,193.490000000000009,7.870567701535360,7.870686353332202,6.339973664073330
192,215,33.785690000000002,-84.367450000000005,0,0,1395,Orme Park,6.250000000000000,0.889531744123313,0.890125678328605,0.717011592760209
193,215,33.785690000000002,-84.367450000000005,0,0,1398,Orme Triangle,0.040000000000000,0.040000000002885,0.039484337411673,0.031805315076164
194,216,33.759700000000002,-84.387609999999995,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491649825639
195,216,33.759700000000002,-84.387609999999995,1,0,1487,Hardy Ivy Park,0.560000000000000,0.503897709801402,0.500989321128186,0.403554805514345
196,216,33.759700000000002,-84.387609999999995,1,0,1488,Robert W. Woodruff Park,3.300000000000000,0.585048220612243,0.585318777328831,0.471483513494678
197,216,33.759700000000002,-84.387609999999995,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435731909969
