OBJECTID,Row_Labels,Average_of,Average__1,comm,industry,acres,park,acres_1,AREA,PERCENTAGE
581,725,41.793790000000001,-87.688919999999996,0,0,26.500000000000000,GAGE (GEORGE),18.370799337726272,23.313252637724531,14.034501757719731
582,728,41.790889999999997,-87.631739999999994,0,0,6.400000000000000,SHERWOOD (JESSE),6.400000258721121,8.563556216145447,5.155462566398581
583,729,41.869030000000002,-87.630539999999996,0,0,1.300000000000000,JONES (MARY RICHARDSON),1.299999643127659,1.725065982344515,1.037282295294010
584,729,41.869030000000002,-87.630539999999996,0,0,1.460000000000000,DEARBORN (HENRY),1.460000510049973,1.936847858682266,1.164626752281523
585,729,41.869030000000002,-87.630539999999996,0,0,1.780000000000000,ROOSEVELT (THEODORE),1.779999033095180,2.215514156713908,1.332188816690500
586,730,41.896720000000002,-87.625579999999999,1,0,0.330000000000000,CONNORS (WILLIAM),0.329999733798315,0.443634252236059,0.266643453090176
587,730,41.896720000000002,-87.625579999999999,1,0,1.010000000000000,SENECA,1.010000581211286,1.353329404134088,0.813409748386088
588,730,41.896720000000002,-87.625579999999999,1,0,7.200000000000000,LAKE SHORE,1.578000797167958,2.077862927621688,1.248885863245514
589,731,41.878360000000001,-87.617289999999997,0,0,295.449999999999989,GRANT (ULYSSES),68.764497358314998,97.711331408388432,58.745382283139655
590,735,41.886620000000001,-87.686589999999995,1,0,2.130000000000000,STARR (ELLEN GATES),1.626247052634576,2.126626396357289,1.278393944459560
591,742,41.885710000000003,-87.642780000000002,1,0,1.310000000000000,PARK NO. 551,1.310000289394998,1.575855263105522,0.947318290922144
592,744,41.880530000000000,-87.644090000000006,1,0,1.110000000000000,HERITAGE GREEN,1.109997729273787,1.425657790995791,0.857096192144086
593,745,41.899630000000002,-87.672280000000001,0,0,0.160000000000000,HONOR? (BERTHA PALMER),0.160000248473524,0.209942222322274,0.126178730510505
594,745,41.899630000000002,-87.672280000000001,0,0,1.510000000000000,COMMERCIAL CLUB PGD. of CHICAGO,1.509648147190382,2.035212738300693,1.223196348009433
595,747,41.684629999999999,-87.673419999999993,0,0,0.740000000000000,ALMOND,0.739999949467270,0.989142716848528,0.596458552787136
596,747,41.684629999999999,-87.673419999999993,0,0,5.180000000000000,"BLACKWELDER (I.S., GERTRUDE)",5.179997532529204,6.939511110889357,4.184563747725761
597,750,41.786259999999999,-87.586590000000001,0,0,72.500000000000000,MIDWAY PLAISANCE,14.782529890310281,19.642732341300331,11.826228771900697
598,750,41.786259999999999,-87.586590000000001,0,0,551.519999999999982,JACKSON (ANDREW),41.533362900601354,53.438132180498862,32.173302844476481
599,753,41.721960000000003,-87.609330000000000,0,0,0.110000000000000,PARK NO. 587,0.109999937520443,0.148850890886107,0.089706596450326
600,754,41.648330000000001,-87.559309999999996,0,1,130.449999999999989,HEGEWISCH MARSH,0.010496349009651,0.014227630136632,0.008584105927443
601,754,41.648330000000001,-87.559309999999996,0,1,144.939999999999998,PARK NO. 576,1.362382664734404,1.758211906069023,1.060800505751752
602,758,41.952509999999997,-87.727580000000003,0,0,8.820000000000000,INDEPENDENCE,8.526863360222956,11.433261626434629,6.865969722306456
603,761,41.797899999999998,-87.645250000000004,0,0,1.000000000000000,PARK NO. 421,0.999999978415877,1.589562518649692,0.956850979241743
604,761,41.797899999999998,-87.645250000000004,0,0,4.420000000000000,LOWE (SAMUEL),3.477408108295243,4.633717176134732,2.789306344037493
605,762,41.856540000000003,-87.627200000000002,1,0,0.510000000000000,LIN (MARGARET HIE DING),0.510000182718928,0.681457471735002,0.409839307709004
606,762,41.856540000000003,-87.627200000000002,1,0,1.080000000000000,ANDERSON (FRED),1.005631273864833,1.482082332899111,0.891347769269632
607,765,41.912439999999997,-87.667749999999998,0,1,2.180000000000000,WALSH (JOHN),2.180000131673292,2.880769832114924,1.731047889259457
608,765,41.912439999999997,-87.667749999999998,0,1,3.460000000000000,PARK NO. 512,3.446604443756788,4.500211572317301,2.704166662895709
609,765,41.912439999999997,-87.667749999999998,0,1,16.760000000000002,PARK NO. 572,1.110260726967878,1.280261172836945,0.769305959897951
610,773,41.769700000000000,-87.586079999999995,0,0,0.500000000000000,CHESTNUT,0.499999814703657,0.624392801876306,0.376021539142258
611,774,41.845529999999997,-87.631829999999994,0,1,0.450000000000000,SUN YAT-SEN,0.449999388149738,0.574210001648432,0.345397530596753
612,774,41.845529999999997,-87.631829999999994,0,1,5.010000000000000,PARK NO. 540,2.538128440850668,3.415627255099769,2.054560554437613
613,774,41.845529999999997,-87.631829999999994,0,1,6.750000000000000,WILLIAMS (DANIEL HALE),2.535306502455155,3.400894461099145,2.045698516764989
614,775,41.917870000000001,-87.671319999999994,1,0,3.460000000000000,PARK NO. 512,1.000533365684560,1.306390653241137,0.784941277235573
615,779,41.953360000000004,-87.752229999999997,0,0,1.220000000000000,DICKINSON (ARTHUR),1.220000568682504,1.597805495633048,0.959510986723767
616,780,41.897579999999998,-87.624120000000005,1,0,0.330000000000000,CONNORS (WILLIAM),0.329999733798315,0.443634252236059,0.266639917079241
617,780,41.897579999999998,-87.624120000000005,1,0,1.010000000000000,SENECA,1.010000581211286,1.353329404134088,0.813398961600470
618,780,41.897579999999998,-87.624120000000005,1,0,7.200000000000000,LAKE SHORE,4.051195609838493,5.334489808455511,3.206217538473054
619,780,41.897579999999998,-87.624120000000005,1,0,1209.980000000000018,LINCOLN (ABRAHAM),0.617481934740408,0.814544236860826,0.489569970486355
620,781,41.816260000000000,-87.641050000000007,0,0,4.930000000000000,"TAYLOR-LAURIDSEN (JOHN, EMIL)",4.930000357035736,6.555566630426056,3.945066574807671
621,783,41.722940000000001,-87.536510000000007,0,1,0.670000000000000,PIETROWSKI (SYLVESTER),0.664371129333696,0.873930608482142,0.526675816647912
622,783,41.722940000000001,-87.536510000000007,0,1,181.289999999999992,CALUMET,12.058868275058352,16.146781971290711,9.730886523971760
623,785,41.838250000000002,-87.630020000000002,0,0,0.010000000000000,PARK NO. 474,0.009999792120332,0.001660024631060,0.000998646229306
624,787,41.876089999999998,-87.686269999999993,0,0,1.040000000000000,CLAREMONT,1.040000268834386,1.390973945289262,0.836301759103256
625,787,41.876089999999998,-87.686269999999993,0,0,2.210000000000000,PARK NO. 574,0.432154115432482,0.655380879031742,0.394037705647250
626,788,41.882359999999998,-87.755129999999994,0,0,0.250000000000000,COTTONWOOD,0.250000786118131,0.312049347030271,0.187596752983587
627,789,41.836060000000003,-87.665679999999995,1,1,0.680000000000000,MULBERRY,0.680000485565927,0.908643702177133,0.546645030503531
628,789,41.836060000000003,-87.665679999999995,1,1,0.740000000000000,"KUCINSKI-MURPHY (VICKI, ROSEBETH)",0.740000165508487,0.988131676634388,0.594465431522917
629,792,41.895659999999999,-87.629760000000005,1,0,0.330000000000000,CONNORS (WILLIAM),0.023727474394237,0.031897966217061,0.019172376810560
630,792,41.895659999999999,-87.629760000000005,1,0,2.840000000000000,WASHINGTON SQUARE,1.186764955300905,1.591264008715450,0.956434431354348
631,797,41.917290000000001,-87.716750000000005,0,0,0.410000000000000,MONTICELLO,0.410000238391307,0.552527335482870,0.331987529785312
632,797,41.917290000000001,-87.716750000000005,0,0,16.760000000000002,PARK NO. 572,0.246638264924005,0.284402921447488,0.170884257287583
633,801,41.881700000000002,-87.652029999999996,1,0,2.710000000000000,BARTELME (MARY),2.710000744180702,3.634782369829007,2.185168121725100
634,804,41.848419999999997,-87.623689999999996,1,1,5.010000000000000,PARK NO. 540,0.751571028995591,1.011409213759232,0.608353559544702
635,806,41.792679999999997,-87.780540000000002,0,0,15.960000000000001,WENTWORTH (JOHN),4.269716138891114,5.658439964194166,3.406420426979499
636,807,41.960940000000001,-87.729680000000002,0,0,0.280000000000000,PARK NO. 593,0.278731200380942,0.371638077621517,0.223149215012567
637,812,41.912419999999997,-87.626970000000000,0,0,1209.980000000000018,LINCOLN (ABRAHAM),74.482991566557928,98.253387040706002,59.040249175521808
638,813,41.855510000000002,-87.622280000000003,1,0,0.460000000000000,BATTLE OF FORT DEARBORN,0.460000096248718,0.622165896151004,0.374186332155938
639,813,41.855510000000002,-87.622280000000003,1,0,3.060000000000000,CHICAGO WOMEN'S PARK AND GARDENS,2.526100652933072,3.572718225819613,2.148723253743959
640,816,41.764539999999997,-87.693010000000001,0,0,315.629999999999995,MARQUETTE (JACQUES),29.672466837331545,39.630110345145702,23.867917579354518
641,817,41.928030000000000,-87.705699999999993,1,0,0.160000000000000,NEIGHBORS' GARDEN,0.160000618005164,0.210895765599343,0.126696276120333
642,819,41.863349999999997,-87.656559999999999,0,0,3.760000000000000,FOSCO (PETER),3.760001230070579,8.102813657412115,4.872648894874457
643,820,41.881320000000002,-87.676640000000006,0,0,1.757000000000000,PARK NO. 578,1.756999807788288,2.721648238301746,1.636217296076960
644,820,41.881320000000002,-87.676640000000006,0,0,3.260000000000000,"TOUHY-HERBERT (JOHN, VICTOR)",2.668323159257224,4.026540565944253,2.420700524276591
645,822,41.771819999999998,-87.693209999999993,0,0,0.380000000000000,MONTGOMERY (MABEL),0.373865459696376,0.528228790016611,0.318099344133368
646,822,41.771819999999998,-87.693209999999993,0,0,315.629999999999995,MARQUETTE (JACQUES),29.852086035369201,39.870007104567911,24.009715771374289
647,823,41.867449999999998,-87.624139999999997,1,0,1.300000000000000,JONES (MARY RICHARDSON),0.113292605419113,0.150336364085063,0.090399467442050
648,823,41.867449999999998,-87.624139999999997,1,0,1.310000000000000,WEBSTER (DANIEL),0.949453766874276,1.161988147775047,0.698720568188031
649,823,41.867449999999998,-87.624139999999997,1,0,295.449999999999989,GRANT (ULYSSES),20.316907599572865,28.869433616465184,17.359615154756550
650,827,41.801450000000003,-87.655060000000006,1,0,1.070000000000000,BACK OF THE YARDS,0.255342514611020,0.341971301578345,0.205841361523422
651,827,41.801450000000003,-87.655060000000006,1,0,57.689999999999998,SHERMAN (JOHN),11.262179855969983,15.067638052472825,9.069600628322219
652,828,41.885330000000003,-87.666849999999997,0,0,14.240000000000000,UNION,14.240002335040939,18.448591110149330,11.090352448276503
653,829,41.903350000000003,-87.667439999999999,0,0,4.180000000000000,PULASKI (CASIMER),0.255004054975023,0.339185982602765,0.203844658406026
654,830,41.847650000000002,-87.626890000000003,1,1,5.010000000000000,PARK NO. 540,5.009999457060812,6.742090123633250,4.055354736225459
655,831,41.762410000000003,-87.586020000000005,1,0,0.570000000000000,HODES (BARNET),0.569999658351019,0.427483424792958,0.257467693532305
656,831,41.762410000000003,-87.586020000000005,1,0,2.460000000000000,WOODHULL (ROSS),2.460001483901831,3.291761205723936,1.982584858599695
657,832,41.873620000000003,-87.710780000000000,0,1,0.240000000000000,MAGNOLIA,0.240000282881896,0.326699879157025,0.196430764749496
658,832,41.873620000000003,-87.710780000000000,0,1,0.420000000000000,GLADYS (GUNDERSON),0.420000375262261,0.565434178685062,0.339971561731818
659,832,41.873620000000003,-87.710780000000000,0,1,0.860000000000000,PARK NO. 422,0.820169478916673,1.001404217354487,0.602101833480531
660,833,41.899949999999997,-87.628320000000002,1,0,0.180000000000000,MARIANO (LOUIS),0.180000274299251,0.239183136423670,0.143752289930449
661,833,41.899949999999997,-87.628320000000002,1,0,0.330000000000000,CONNORS (WILLIAM),0.329999733798315,0.443634252236059,0.266630167176807
662,833,41.899949999999997,-87.628320000000002,1,0,2.840000000000000,WASHINGTON SQUARE,2.840001048617552,3.807991998072949,2.288654534532820
663,833,41.899949999999997,-87.628320000000002,1,0,1209.980000000000018,LINCOLN (ABRAHAM),0.125194587246123,0.165149008886180,0.099256781067878
664,836,41.956949999999999,-87.652060000000006,1,0,0.450000000000000,BUENA CIRCLE,0.212776956404230,0.287043093907899,0.172364983145152
665,839,41.722349999999999,-87.585110000000000,0,1,141.389999999999986,BYRNES (MARIAN),3.068171476440628,4.099604905950748,2.470656440151812
666,841,41.917230000000004,-87.721660000000000,1,0,4.910000000000000,MOZART (AMADEUS),4.909999404460075,6.997906208920867,4.204714644718940
667,843,41.883029999999998,-87.684020000000004,0,0,2.130000000000000,STARR (ELLEN GATES),2.130001618484332,2.785381015027347,1.674488422990975
668,846,41.837980000000002,-87.651150000000001,0,0,2.150000000000000,BOSLEY (WILLIAM),2.150002178782189,3.187594443652309,1.917617627725197
669,846,41.837980000000002,-87.651150000000001,0,0,10.300000000000001,MCGUANE (JOHN),3.485926139417255,4.476175255174384,2.692812001602923
670,848,41.849240000000002,-87.626999999999995,1,0,5.010000000000000,PARK NO. 540,5.009999457060811,6.742090123633250,4.055255341059097
671,849,41.810429999999997,-87.665009999999995,0,0,8.910000000000000,DAVIS (DR. NATHAN) SQUARE,6.072697276775811,8.092788749415494,4.870586214475246
672,851,41.857770000000002,-87.630240000000001,0,1,0.510000000000000,LIN (MARGARET HIE DING),0.510000182718928,0.681457471735002,0.409831520938292
673,851,41.857770000000002,-87.630240000000001,0,1,17.530000000000001,TOM (PING) MEML.,13.064350470631064,17.407096478033559,10.468704388182648
674,855,41.911160000000002,-87.634680000000003,0,0,0.060000000000000,EUGENIE TRIANGLE,0.060000023539017,0.074702350792970,0.044889354993766
675,855,41.911160000000002,-87.634680000000003,0,0,1209.980000000000018,LINCOLN (ABRAHAM),12.591111929316352,16.609421394661371,9.980759712533402
676,864,41.882309999999997,-87.671769999999995,0,0,1.757000000000000,PARK NO. 578,1.756999807788288,2.721648238301746,1.636192329168406
677,865,41.834679999999999,-87.626589999999993,0,0,0.010000000000000,PARK NO. 474,0.009999792120332,0.001660024631060,0.000998701137135
678,868,41.790669999999999,-87.645070000000004,0,0,0.230000000000000,LUNA,0.229999851220741,0.291211586876034,0.175316827113260
679,868,41.790669999999999,-87.645070000000004,0,0,0.240000000000000,EMERALD,0.240000076048713,0.310227159136649,0.186764688203667
680,869,41.879289999999997,-87.641099999999994,1,0,1.110000000000000,HERITAGE GREEN,1.109997729273787,1.425657790995791,0.857112587059158
681,871,41.909320000000001,-87.770510000000002,0,0,2.300000000000000,GALEWOOD,1.885346794433569,2.528072337734550,1.519185950370366
682,872,41.882140000000000,-87.683980000000005,0,0,2.130000000000000,STARR (ELLEN GATES),2.130001618484332,2.785381015027347,1.674511457508693
683,873,41.941200000000002,-87.639570000000006,0,0,1209.980000000000018,LINCOLN (ABRAHAM),54.342019832964226,71.684654374425520,43.056014858548110
684,874,41.895589999999999,-87.702330000000003,0,1,1.930000000000000,KELLS (GEORGE),0.828174196029161,1.106675168124051,0.665171440951938
685,874,41.895589999999999,-87.702330000000003,0,1,210.849999999999994,HUMBOLDT (BARON VON),1.309092522302944,1.641167957416894,0.986430423779759
686,875,41.838810000000002,-87.665769999999995,0,0,0.680000000000000,MULBERRY,0.680000485565927,0.908643702177133,0.546621895080785
687,875,41.838810000000002,-87.665769999999995,0,0,2.430000000000000,CANAL ORIGINS,0.880183475630508,1.450106484200859,0.872355085457121
688,877,41.943309999999997,-87.671199999999999,0,0,0.380000000000000,KLEIN (LOIS),0.290801092517726,0.402835174065010,0.241947351271636
689,878,41.870959999999997,-87.705830000000006,0,0,0.240000000000000,MAGNOLIA,0.240000282881896,0.326699879157025,0.196438822834755
690,880,41.780470000000001,-87.600449999999995,0,0,0.170000000000000,PRAIRIE WOLF,0.169999430953754,0.229754695114768,0.138339885329072
691,880,41.780470000000001,-87.600449999999995,0,0,0.660000000000000,TILL-MOBLEY (MAMIE),0.660000375619573,0.878093034436950,0.528717333204375
692,880,41.780470000000001,-87.600449999999995,0,0,2.370000000000000,HARRIS (HARRIET),1.689285138734569,2.266703395849159,1.364827333344166
693,887,41.735720000000001,-87.667929999999998,0,0,0.960000000000000,MARSHFIELD,0.959999423957727,1.290955857152195,0.777844372564207
694,891,41.917349999999999,-87.711910000000003,1,0,0.170000000000000,MAPLE,0.169999869073977,0.230338336380334,0.138399278246300
695,891,41.917349999999999,-87.711910000000003,1,0,16.760000000000002,PARK NO. 572,0.778272428839588,0.897439626864921,0.539228504379953
696,895,41.733120000000000,-87.560029999999998,0,1,20.270000000000000,BESSEMER (HENRY),18.298948012522953,24.450059653883599,14.732571558399018
697,898,41.854509999999998,-87.715090000000004,0,0,0.080000000000000,PARK NO. 519,0.080000536502229,0.107090523051874,0.064407945602251
698,898,41.854509999999998,-87.715090000000004,0,0,0.180000000000000,LONDON (LOUIS),0.008691809594839,0.018488627034162,0.011119699954214
699,901,41.822989999999997,-87.684229999999999,0,1,72.090000000000003,MCKINLEY (WILLIAM),29.429574763564855,39.202864605459681,23.589402145305950
700,904,41.677750000000003,-87.646690000000007,0,0,3.220000000000000,MORGAN (THOMAS LEEDS) FIELD,0.048800776255276,0.065242812268237,0.039345921580586
701,904,41.677750000000003,-87.646690000000007,0,0,34.280000000000001,MAJOR TAYLOR BIKE TRAIL,0.666967832560826,0.918257224581549,0.553772522874245
702,906,41.924430000000001,-87.647310000000004,0,0,14.400000000000000,OZ,5.517590540871524,7.395450388192871,4.443086370655150
703,907,41.902200000000001,-87.760900000000007,0,0,0.290000000000000,DAVIS (MARGARET),0.290000031431224,0.380512988896587,0.228685499175856
704,908,41.676000000000002,-87.641840000000002,0,1,34.280000000000001,MAJOR TAYLOR BIKE TRAIL,4.086367762887797,5.625963558334962,3.392935569131715
705,913,41.721710000000002,-87.624930000000006,0,0,25.000000000000000,ABBOTT (ROBERT),18.477737139862384,23.847833315632286,14.372209309707534
706,914,41.896400000000000,-87.647750000000002,1,1,2.920000000000000,WARD (A. MONTGOMERY),0.023123850974628,0.032798296525456,0.019713297711956
707,918,41.854689999999998,-87.646550000000005,1,1,0.710000000000000,REYES (GUADALUPE),0.709998846686175,0.670720514972710,0.403393399878220
708,919,41.766060000000003,-87.586129999999997,1,0,0.500000000000000,CHESTNUT,0.499999814703657,0.624392801876306,0.376042569019208
709,921,41.817090000000000,-87.665170000000003,1,1,8.910000000000000,DAVIS (DR. NATHAN) SQUARE,0.590657840113177,0.787141019115622,0.473686592047412
710,923,41.830750000000002,-87.646100000000004,1,0,0.490000000000000,MCKEON (JOSEPH),0.060484314916208,0.080324249009870,0.048327456498893
711,923,41.830750000000002,-87.646100000000004,1,0,3.240000000000000,DONOVAN (GEORGE),3.000496556444551,3.693611326077237,2.222278364070144
712,926,41.874510000000001,-87.630679999999998,1,0,0.400000000000000,PARK NO. 543,0.399999815021327,0.504517579890093,0.303340841967145
713,926,41.874510000000001,-87.630679999999998,1,0,1.100000000000000,PRITZKER,0.793373864722699,1.104638508696749,0.664163130589820
714,926,41.874510000000001,-87.630679999999998,1,0,1.460000000000000,DEARBORN (HENRY),0.415084444329060,0.550654202951984,0.331080454307638
715,928,41.910550000000001,-87.672569999999993,0,0,0.660000000000000,DEAN (JOHN),0.047273649662245,0.063101823346993,0.037918844435246
716,928,41.910550000000001,-87.672569999999993,0,0,16.760000000000002,PARK NO. 572,0.019203073750658,0.022143402108110,0.013306306779557
717,932,41.815869999999997,-87.665139999999994,1,1,8.910000000000000,DAVIS (DR. NATHAN) SQUARE,6.199921692765994,8.262334550144582,4.972210040545712
718,933,41.787039999999998,-87.644970000000001,0,1,0.520000000000000,EDMONDS (MOLLY),0.343917364150381,0.453770648403012,0.273196784491415
719,936,41.881419999999999,-87.669300000000007,0,0,14.240000000000000,UNION,4.874552372165160,6.315211293034173,3.796611889759449
720,940,41.795540000000003,-87.683539999999994,1,1,26.500000000000000,GAGE (GEORGE),22.459930899561030,28.502518244375363,17.157961290547608
721,943,41.881619999999998,-87.656920000000000,1,1,0.400000000000000,PARK NO. 569,0.034759754180570,0.054289452683233,0.032637918043660
722,943,41.881619999999998,-87.656920000000000,1,1,5.850000000000000,SKINNER (MARK),3.194531426560349,4.926923691873178,2.961984763430599
723,944,41.840080000000000,-87.661220000000000,0,1,0.390000000000000,JACOLIK (FLORIAN S.),0.063382702577471,0.084977849117295,0.051119976131959
724,944,41.840080000000000,-87.661220000000000,0,1,2.430000000000000,CANAL ORIGINS,0.305336024043465,0.503042559403159,0.302614433021878
725,944,41.840080000000000,-87.661220000000000,0,1,4.410000000000000,PARK NO. 571,1.065871436069604,1.406021940156424,0.845818160478460
726,947,41.884399999999999,-87.620639999999995,0,0,5.830000000000000,PARK NO. 546,5.822499799888426,6.724609084958016,4.042550150314620
727,947,41.884399999999999,-87.620639999999995,0,0,295.449999999999989,GRANT (ULYSSES),28.582815860769454,40.614926312972898,24.415973389262206
728,948,41.774670000000000,-87.747540000000001,0,0,4.820000000000000,LAWLER (MICHAEL),2.950165473186663,3.940235323030717,2.372705667235769
729,949,41.894720000000000,-87.775130000000004,0,0,0.290000000000000,HAZELNUT,0.290000510222788,0.378940860465599,0.227766933127147
730,950,41.892530000000001,-87.624189999999999,1,0,1.380000000000000,OGDEN (WILLIAM) PLAZA,0.063719365611758,0.085150092294669,0.051182211136567
731,955,41.855440000000002,-87.705349999999996,0,0,165.490000000000009,DOUGLAS (STEPHEN),11.222533544658409,14.691121598649778,8.835622159072502
732,961,41.895380000000003,-87.726079999999996,0,0,0.560000000000000,OHIO & HARDING,0.269755010032645,0.354268252431338,0.212935003528260
733,961,41.895380000000003,-87.726079999999996,0,0,6.960000000000000,ORR (REZIN),6.959998506741442,6.867094133632931,4.127507061495503
734,963,41.967059999999996,-87.669370000000001,0,0,4.930000000000000,CHASE (SALMON),4.930001167687758,6.576074025983996,3.948214527100149
735,965,41.794499999999999,-87.624089999999995,0,1,0.720000000000000,HANSBERRY (LORRAINE),0.002962633025538,0.003968633907386,0.002389078524174
736,966,41.883159999999997,-87.644149999999996,1,0,1.110000000000000,HERITAGE GREEN,0.603569138958036,0.775211536624596,0.466033253297163
737,968,41.838349999999998,-87.623379999999997,0,0,21.910000000000000,DUNBAR (PAUL LAURENCE),15.105995204015217,20.117841305148069,12.102576951338783
738,970,41.787219999999998,-87.632810000000006,0,0,6.400000000000000,SHERWOOD (JESSE),5.626058955859278,7.527979718156582,4.532276730263371
739,971,41.916310000000003,-87.795019999999994,0,0,13.470000000000001,RUTHERFORD SAYRE,2.182879498785309,2.876006260931636,1.728082191373667
740,972,41.787129999999998,-87.606059999999999,0,0,72.500000000000000,MIDWAY PLAISANCE,18.507343088954052,24.592190196295853,14.805932968790753
741,972,41.787129999999998,-87.606059999999999,0,0,350.490000000000009,WASHINGTON (GEORGE),43.548567585053163,57.452482712348925,34.589745815229307
742,974,41.839660000000002,-87.675399999999996,0,0,5.200000000000000,CANALPORT RIVERWALK,0.647614595631771,0.869489812662831,0.523060849427719
743,975,41.918109999999999,-87.653369999999995,0,0,0.150000000000000,PRIVET,0.150000053421169,0.213705619312126,0.128403972108003
744,975,41.918109999999999,-87.653369999999995,0,0,0.780000000000000,ADAMS (GEORGE & ADELE),0.779998910243673,1.037470224166738,0.623358890400648
745,976,41.706940000000003,-87.642830000000004,0,0,12.330000000000000,FERNWOOD,2.684270333963422,3.546681638136393,2.137938109120822
746,978,41.747590000000002,-87.580119999999994,0,1,0.480000000000000,WASHINGTON (DINAH),0.472916129855424,0.619426642457531,0.373157449803555
747,979,41.867449999999998,-87.625829999999993,1,0,1.300000000000000,JONES (MARY RICHARDSON),1.299999643127659,1.725065982344515,1.037307557498510
748,979,41.867449999999998,-87.625829999999993,1,0,1.780000000000000,ROOSEVELT (THEODORE),1.779999033095180,2.215514156713908,1.332221261114235
749,979,41.867449999999998,-87.625829999999993,1,0,295.449999999999989,GRANT (ULYSSES),9.990232638424470,14.195681924256156,8.536072413800053
750,981,41.765329999999999,-87.637129999999999,0,0,2.820000000000000,LILY GARDENS,2.244860020506942,3.003913113603139,1.809136582390650
751,981,41.765329999999999,-87.637129999999999,0,0,28.940000000000001,HAMILTON (ALEXANDER),14.719139590132748,19.655365505077420,11.837639582338710
752,982,41.775599999999997,-87.571550000000002,0,0,551.519999999999982,JACKSON (ANDREW),81.792124963644397,105.236322798889660,63.369629524054197
753,984,41.802480000000003,-87.587789999999998,0,0,7.080000000000000,KENWOOD COMM.,0.000001396977947,0.000001850983660,0.000001114137281
754,984,41.802480000000003,-87.587789999999998,0,0,25.399999999999999,WASHINGTON (HAROLD),8.413577783709462,11.173220827448244,6.725344014141503
755,985,41.706600000000002,-87.667090000000002,0,0,2.380000000000000,BARNARD (AMY L.),0.187676249015247,0.248737397318442,0.149939570567804
756,987,41.695219999999999,-87.700950000000006,0,0,2.180000000000000,MCKIERNAN (DAVID),1.406723264346142,1.879647569628021,1.133254152759841
757,993,41.839080000000003,-87.685230000000004,0,1,2.670000000000000,DALEY (RICHARD J.),2.669999066940120,3.845719447453798,2.313498328707809
758,996,41.725709999999999,-87.604550000000003,0,1,6.720000000000000,DIXON (LORRAINE),1.358309469319158,1.814941399328666,1.093731192999592
759,998,41.911169999999998,-87.633150000000001,0,0,0.060000000000000,EUGENIE TRIANGLE,0.060000023539017,0.074702350792970,0.044889348955960
760,998,41.911169999999998,-87.633150000000001,0,0,1209.980000000000018,LINCOLN (ABRAHAM),23.590796759857657,31.119529920782991,18.700019786939968
761,1003,41.880920000000003,-87.617459999999994,0,0,295.449999999999989,GRANT (ULYSSES),73.013027651410411,103.748306408788480,62.372434184279271
762,1004,41.830939999999998,-87.631510000000006,0,1,9.050000000000001,ARMOUR (PHILIP) SQUARE,6.175412692981521,8.200962017963839,4.934132444711581
763,1005,41.802259999999997,-87.606409999999997,1,0,3.960000000000000,HOUSTON (JESSIE ""MA""),3.960000713313491,5.369390051955414,3.231934397302963
764,1005,41.802259999999997,-87.606409999999997,1,0,350.490000000000009,WASHINGTON (GEORGE),25.225555445649317,33.279413503556626,20.031489644721098
765,1006,41.917490000000001,-87.697190000000006,1,0,16.760000000000002,PARK NO. 572,0.134497909117082,0.155091904710175,0.093187098995251
766,1007,41.785870000000003,-87.606049999999996,1,0,72.500000000000000,MIDWAY PLAISANCE,17.872427641780639,23.748527150746440,14.298275636585972
767,1007,41.785870000000003,-87.606049999999996,1,0,350.490000000000009,WASHINGTON (GEORGE),30.214112045168871,39.860685349839819,23.998922652233627
768,1014,41.955230000000000,-87.749799999999993,0,0,1.220000000000000,DICKINSON (ARTHUR),1.220000568682503,1.597805495633048,0.959483252301084
769,1018,41.947350000000000,-87.647270000000006,0,0,1209.980000000000018,LINCOLN (ABRAHAM),0.520826274178506,0.687042026931766,0.412619435766780
770,1022,41.880170000000000,-87.666759999999996,1,0,5.850000000000000,SKINNER (MARK),0.144852772909924,0.223406335198233,0.134311185184648
771,1022,41.880170000000000,-87.666759999999996,1,0,14.240000000000000,UNION,4.462326901702495,5.781153856046202,3.475611492625690
772,1023,41.816429999999997,-87.631190000000004,0,1,6.730000000000000,METCALFE (RALPH),4.538287054197736,6.076319885698999,3.656651510549377
773,1025,41.707110000000000,-87.628299999999996,0,0,2.960000000000000,BLOCK (EUGENE H.),2.670960896753648,3.578769511248440,2.157275010033192
774,1027,41.813110000000002,-87.622940000000000,0,0,0.230000000000000,PENDLETON (HADIYA),0.006534877802491,0.081957084869564,0.049323245242516
775,1027,41.813110000000002,-87.622940000000000,0,0,0.270000000000000,JACKSON (ROBERT),0.269999719132657,0.360222169431554,0.216788169478461
776,1028,41.836779999999997,-87.734070000000003,1,1,23.930000000000000,PIOTROWSKI (LILLIAN),16.090711432565840,21.385891260519266,12.865726811186098
777,1029,41.902749999999997,-87.717770000000002,1,1,0.390000000000000,GRAND,0.389999757689499,0.520316642103749,0.312703813891962
778,1030,41.793120000000002,-87.732960000000006,0,0,1.370000000000000,PARK NO. 468,0.750655083063844,0.968112153246980,0.582806347946538
779,1030,41.793120000000002,-87.732960000000006,0,0,4.350000000000000,STROHACKER (HOWARD),4.349999819251677,5.783264944941594,3.481542412688601
780,1031,41.852849999999997,-87.719880000000003,1,0,1.360000000000000,SHEDD (JOHN G.),0.744701041664096,0.953553597197749,0.573514790974092
781,1034,41.816490000000002,-87.626270000000005,0,1,0.210000000000000,ASPEN,0.210000464604922,0.304674718170651,0.183349176996567
